name,price,composition,category,gender,description,img_url,url,scrapped-at
BERMUDA JEANS FEMININA MOM AMACIADA BOLSO FACA,118.30,2% elastano 26% poliester 72% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans Mom  Cintura Alta  Amaciada  Bolso Faca  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_mom_amaciada_bolso_faca_96059616_1_119db027733c7f773e5f53fa3b0001d6.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21620-bermuda-feminina-mom,11-04-2022
BERMUDA JEANS FEMININA LONGA BARRA COM CORTE A FIO,168.70,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans Longa  Cintura Alta  Barra corte a fio  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_longa_barra_com_corte_a_fio_96059297_1_aa0ab02674f98ce0807c4966b8b8a815.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21611-bermuda-longa-feminina,11-04-2022
BERMUDA JEANS FEMININA LEVES PUÍDOS DETALHE NO CÓS PLUS SIZE,147.90,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Barra com corte manual e dobrada  Leve puído  Efeito used  Fechamento com 2 botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_leves_puidos_detalhe_no_cos_plus_size_96059434_1_6c426232cee6d9714122ef48eec23fb0.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21613g-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA LEVES PUÍDOS BARRA DESFIADA PLUS SIZE,158.30,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Leves puídos  Barra Desfiada  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_leves_puidos_barra_desfiada_plus_size_96059352_1_39b9191b83c661a9662c87d0e26e79fa.jpg,https://www.daksuljeans.com.br/feminino/plus-size/bf21616g-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA LEVES PUÍDOS BARRA DESFIADA,149.50,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Leves puídos  Barra Desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_leves_puidos_barra_desfiada_96059347_1_2d57c23ac01f3fd0a07d4c4cc2c8593e.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21616-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA LEVES PUÍDOS,140.70,"1,3% elastano 98,7% algodão",BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Leve puído  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_leves_puidos_96059419_1_3d8868a465b3d2a81ee72b833a7310af.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21610-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA DETALHE PRESILHA PLUS SIZE,142.30,12% poliéster 2% elastano 86% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Bolso faca  Leve degradê no cós  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_detalhe_presilha_plus_size_96058958_1_999aaba653ed30440ceac1541d6293e0.jpg,https://www.daksuljeans.com.br/feminino/plus-size/bf21601g-bermuda-feminina-alta,11-04-2022
BERMUDA JEANS FEMININA CÓS DUPLO BARRA DOBRADA,140.70,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Leve desfiado  Barra Dobrada  Cós Duplo  Fechamento com 2 botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_cos_duplo_barra_dobrada_96059413_1_377233228c574b36db717f89821458e9.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21609-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA COM PENSE FRONTAL E BOLSO FACA,128.70,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Jeans  Cintura Alta  Pense Frontal  Bolso Faca  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_com_pense_frontal_e_bolso_faca_96059317_1_c2e6aa69978fdd561b685051b3fa636f.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21607-bermuda-feminina,11-04-2022
BERMUDA JEANS FEMININA COM PENSE E CÓS ALTO,133.50,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Mom  Cintura Alta  Pense  Detalhe no cós  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_feminina_com_pense_e_cos_alto_96059285_1_2ab583406268416336a1ac171635486d.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21605-bermuda-feminina-mom,11-04-2022
BERMUDA JEANS MASCULINA RETA,137.50,2% elastano 26% poliester 72% algodão,BERMUDA,PROMOÇÃO,Bermuda Reta  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_reta_96058447_1_6d25813eb2894eb7bf8d2171fae90a79.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21516-bermuda-masculina-reta,11-04-2022
BERMUDA JEANS MASCULINA SLIM BARRA DESFIADA,155.10,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Slim  Cor escura  Leves Puídos  Barra dobrada e desfiada  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_barra_desfiada_96058351_1_a45b1c31136526806c11191821684375.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21500-bermuda-masculina-slim,11-04-2022
BERMUDA JEANS MASCULINA SKINNY LEVE PUÍDO ESTONADA,151.10,"1,3% elastano 98,7% algodão",BERMUDA,PROMOÇÃO,Bermuda Skynny  Leve Puído  Estonada  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_skinny_leve_puido_estonada_96058391_1_10ceeadb96879fc4c01a57015bb615df.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21506-bermuda-masculina-skinny,11-04-2022
BERMUDA JEANS MASCULINA SKINNY LEVE PUÍDO CLARA,146.30,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Skinny  Jeans claro  Barra dobrada  Leve puído Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_skinny_leve_puido_clara_96058432_1_6d161c960419f7921a0af20c57455250.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21513-bermuda-masculina-skinny,11-04-2022
BERMUDA JEANS MASCULINA SKINNY LEVE PUÍDO BARRA DOBRADA,140.70,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Skinny  Leve puído  Barra dobrada  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_skinny_leve_puido_barra_dobrada_96058376_1_2c6af68403fb8f487cca7d184e4d29f9.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21504-bermuda-masculina-skinny,11-04-2022
BERMUDA JEANS MASCULINA SKINNY LEVE ESTONADO,149.50,1% elastano 99% algodão,BERMUDA,PROMOÇÃO,Bermuda Skinny  Leve estonado  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_skinny_leve_estonado_96058371_1_24e004442600f46349f12226cc3e64f2.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21503-bermuda-masculina-skinny,11-04-2022
BERMUDA JEANS MASCULINA SKINNY BARRA DESFIADA,153.50,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Skinny  Cor escura  Leves Puídos  Barra desfiada  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_skinny_barra_desfiada_96058361_1_a2f57a9d47123e9ad517f4e1a0e3b4f8.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21501-bermuda-masculina-skinny,11-04-2022
BERMUDA JEANS MASCULINA RETA TRADICIONAL AMACIADA,123.10,2% elastano 26% poliester 72% algodão,BERMUDA,PROMOÇÃO,Bermuda Reta  Amaciada  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_reta_tradicional_amaciada_96058460_1_91e27b03b905ad01a2c6f89c49cf4611.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21517-bermuda-masculina-reta,11-04-2022
BERMUDA JEANS MASCULINA RETA PLUS SIZE,146.30,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Reta  Escura  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_reta_plus_size_96058345_1_a479d45d38f890d3bc0277484fbbc3aa.jpg,https://www.daksuljeans.com.br/masculino/plus-size/bm21508g-bermuda-masculina-reta,11-04-2022
BERMUDA JEANS MASCULINA RETA PLUS SIZE,146.30,2% elastano 26% poliester 72% algodão,BERMUDA,PROMOÇÃO,Bermuda Reta  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_reta_plus_size_96058452_1_6d25813eb2894eb7bf8d2171fae90a79.jpg,https://www.daksuljeans.com.br/masculino/plus-size/bm21516g-bermuda-masculina-reta,11-04-2022
BERMUDA JEANS MASCULINA RETA AMACIADA,103.90,2% elastano 24% poliester 74% algodão,BERMUDA,PROMOÇÃO,Bermuda Reta  Amaciada  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_reta_amaciada_96058437_1_974ed833da6be30b8ce9455ad688cf78.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21514-bermuda-masculina-reta,11-04-2022
BERMUDA JEANS MASCULINA RETA,137.50,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Reta  Escura  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_reta_96058340_1_a479d45d38f890d3bc0277484fbbc3aa.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21508-bermuda-masculina-reta,11-04-2022
BERMUDA JEANS MASCULINA SLIM BARRA DESFIADA PLUS SIZE,163.90,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Slim  Cor escura  Leves Puídos  Barra dobrada e desfiada  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_barra_desfiada_plus_size_96058356_1_a45b1c31136526806c11191821684375.jpg,https://www.daksuljeans.com.br/masculino/plus-size/bm21500g-bermuda-masculina-slim,11-04-2022
BERMUDA MASCULINA RETA,164.90,"1% elastano 15,5% poliéster 83,5% algodão",BERMUDA,MASCULINO,Bermuda masculina Modelagem reta sendo mais clássica Jeans escuro Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_reta_96060559_1_66ba192184fac3ec2260bc54b058d235.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22501-bermuda-masculina,11-04-2022
BERMUDA MASCULINA CHINO,130.30,2% elastano 30% poliéster 68% algodão,BERMUDA,PROMOÇÃO,Bermunda masculina Modelagem chino Apresenta elementos de alfaiataria como bolsos faca e bolsos embutidos em sua parte posterior Modelo veste 40  composição: 68% algodão 30% poliéster 2% elastano,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_chino_96057583_1_fab39a9ebc1e68f81322ead266e98e1b.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm20507-bermuda-masculina-chino,11-04-2022
BERMUDA MASCULINA,112.70,"1,6% elastano 18% poliéster 80,4% algodão",BERMUDA,PROMOÇÃO,"Bermuda masculina O verdadeiro uniforme para o homem básico, perfeita para qualquer ocasião Modelo veste 40",https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_96057588_1_58b83ddc78eddebc7b9871cdeb41b891.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm20506-bermuda-masculina,11-04-2022
BERMUDA MASCLUINA SLIM SARJA,184.90,98% algodão,BERMUDA,MASCULINO,Bermuda masculina modelagem slim com tecido em sarja Peça fundamental para compor diversos looks Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_mascluina_slim_sarja_96060684_1_97b7c87e7e6d302f2dd41920f5f0c0e5.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22506-bermuda-masculina,11-04-2022
BERMUDA JEANS MASCULINA SLIM LEVE PUÍDO,140.70,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Slim  Efeito bigode  Leve puído  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_leve_puido_96058427_1_e6c00788a90c7b9800c99f375c64dfdb.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21512-bermuda-masculina-slim,11-04-2022
BERMUDA JEANS MASCULINA SLIM LEVE ESTONADO PLUS SIZE,165.50,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Slim  Leve estonado  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_leve_estonado_plus_size_96058401_1_9a8d36382c20110e06d8b7321c07fe44.jpg,https://www.daksuljeans.com.br/masculino/plus-size/bm21507g-bermuda-masculina-slim,11-04-2022
BERMUDA JEANS MASCULINA SLIM LEVE ESTONADO,156.70,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Slim  Leve estonado  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_leve_estonado_96058396_1_9a8d36382c20110e06d8b7321c07fe44.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21507-bermuda-masculina-slim,11-04-2022
BERMUDA JEANS MASCULINA SLIM LAVAÇÃO LIXADA,210.90,2% elastano 98% algodão,BERMUDA,MASCULINO,Bermuda Slim Possui lavação lixada Detalhes em puídos nos bolsos e na barra Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_lavacao_lixada_96060467_1_36cf6a0d721b1d1e3826a534b99cb1a1.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22500-bermuda-masculina,11-04-2022
BERMUDA JEANS MASCULINA SLIM LAVAÇÃO LIXADA,221.90,2% elastano 98% algodão,BERMUDA,MASCULINO,Bermuda Slim Possui lavação lixada Detalhes em puídos nos bolsos e na barra Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_lavacao_lixada_96060472_1_36cf6a0d721b1d1e3826a534b99cb1a1.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22500g-bermuda-masculina,11-04-2022
BERMUDA JEANS MASCULINA SLIM COR PRETO QUE NÃO DESBOTA PLUS SIZE,182.90,"15% poliester 2,5% elastano 82,5% algodão",BERMUDA,MASCULINO,Bermuda jeans masculina Modelagem slim Possui tecnologia na cor preto que não desbota Fechamento com zíper e botão Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_cor_preto_que_nao_desbota_plus_size_96060696_1_df722ba400c8be59e89f3e880d98c500.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22507g-bermuda-masculina,11-04-2022
BERMUDA JEANS MASCULINA SLIM COR PRETO QUE NÃO DESBOTA,171.90,"15% poliester 2,5% elastano 82,5% algodão",BERMUDA,MASCULINO,Bermuda jeans masculina Modelagem slim Possui tecnologia na cor preto que não desbota Fechamento com zíper e botão Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_jeans_masculina_slim_cor_preto_que_nao_desbota_96060691_1_df722ba400c8be59e89f3e880d98c500.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22507-bermuda-masculina,11-04-2022
BERMUDA MASCULINA RETA PLUS SIZE,175.90,"1% elastano 15,5% poliéster 83,5% algodão",BERMUDA,MASCULINO,Bermuda masculina Modelagem reta sendo mais clássica Jeans escuro Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_reta_plus_size_96060564_1_66ba192184fac3ec2260bc54b058d235.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22501g-bermuda-masculina,11-04-2022
BERMUDA SARJA MASCULINA CHINO,119.90,100% algodão,BERMUDA,PROMOÇÃO,Bermuda Chino  Sarja  Bolso Faca  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_masculina_chino_96059069_1_7b3deb36435d77f970a678626078c2ee.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21525-bermuda-masculina-chino,11-04-2022
BERMUDA SARJA FEMININA ALFAIATARIA COM PENSE FRONTAL,114.30,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Sarja  Alfaiataria  Cintura Alta  Pense Frontal  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_feminina_alfaiataria_com_pense_frontal_96059085_1_2b221651a9136b96de79b7e7a47636fc.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21602-bermuda-feminina-alfaiataria,11-04-2022
BERMUDA MASCULINA SLIM JEANS ESCURO PLUS SIZE,221.90,2% elastano 98% algodão,BERMUDA,MASCULINO,Bermuda masculina Modelagem slim sendo mais justo ao corpo do que o tradicional modelo Jeans escuro e detalhes em puídos no bolso frontal Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_slim_jeans_escuro_plus_size_96060585_1_9891af0a5fbc057703e3d510b4672ce6.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22504g-bermuda-masculina,11-04-2022
BERMUDA SARJA FEMININA ALTA PRETA PLUS SIZE,131.90,2% elastano 22% poliéster 76% algodão,BERMUDA,PROMOÇÃO,Bermuda Sarja  Cintura Alta  Bolso relógio frontal  Fechamento com botão e zíper Modelo veste 48,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_feminina_alta_preta_plus_size_96058835_1_0535fae3eb767a5ec8768496b38cdaa8.jpg,https://www.daksuljeans.com.br/feminino/plus-size/bf21600g-bermuda-feminina-alta,11-04-2022
BERMUDA MASCULINA SLIM JEANS ESCURO LEVE PUÍDO NO BOLSO,210.90,2% elastano 98% algodão,BERMUDA,MASCULINO,Bermuda masculina Modelagem slim sendo mais justo ao corpo do que o tradicional modelo Jeans escuro e detalhes em puídos no bolso frontal Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_slim_jeans_escuro_leve_puido_no_bolso_96060580_1_9891af0a5fbc057703e3d510b4672ce6.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22504-bermuda-masculina,11-04-2022
BERMUDA MASCULINA SLIM COM PUÍDOS PLUS SIZE,221.90,2% elastano 98% algodão,BERMUDA,MASCULINO,"Bermuda masculina Modelagem slim que são mais ajustadas ao corpo do que o jeans tradicional, afunilando de acordo com as linhas da sua perna Efeito bigode feito a laser e puídos Fechamento com botão e zíper Modelo veste 40",https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_slim_com_puidos_plus_size_96060489_1_148f18dc0d5186925fa9ae4a2d66a755.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22505g-bermuda-masculina,11-04-2022
BERMUDA MASCULINA SLIM COM PUÍDOS,210.90,2% elastano 98% algodão,BERMUDA,MASCULINO,"Bermuda masculina Modelagem slim que são mais ajustadas ao corpo do que o jeans tradicional, afunilando de acordo com as linhas da sua perna Efeito bigode feito a laser e puídos Fechamento com botão e zíper Modelo veste 40",https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_slim_com_puidos_96060484_1_148f18dc0d5186925fa9ae4a2d66a755.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22505-bermuda-masculina,11-04-2022
BERMUDA MASCULINA SLIM,112.70,22% poliéster 3% elastano 75% algodão,BERMUDA,PROMOÇÃO,"Bermuda masculina O verdadeiro uniforme para o homem básico, perfeita para qualquer ocasião Modelo veste 40  composição: 75% algodão  3% elastano  22% Poliéster",https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_slim_96057598_1_3b04372ec5ad363b6a4800f7111fc017.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm20505-bermuda-masculina,11-04-2022
BERMUDA MASCULINA SKINNY COM PUÍDOS E BARRA DOBRADA,197.90,2% elastano 98% algodão,BERMUDA,MASCULINO,"Bermuda masculina Modelagem skinny sendo mais justo ao corpo do que o tradicional modelo reto O seu visual fica mais cool e proporcional, uma vez que afunila a silhueta de acordo com as linhas da perna Jeans escuro, barra dobrada e puídos. Fechamento com botão e zíper Modelo veste 40",https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_skinny_com_puidos_e_barra_dobrada_96060575_1_42fb9ffb201c5520f94179f229b6c55c.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22503-bermuda-masculina,11-04-2022
BERMUDA MASCULINA SKINNY COM BARRA DOBRADA,193.90,2% elastano 98% algodão,BERMUDA,MASCULINO,"Bermuda masculina Modelagem skinny sendo mais justo ao corpo do que o tradicional modelo reto O seu visual fica mais cool e proporcional, uma vez que afunila a silhueta de acordo com as linhas da perna Jeans claro, barra dobrada e leve puído Fechamento com botão e zíper Modelo veste 40",https://images.tcdn.com.br/img/img_prod/1052366/bermuda_masculina_skinny_com_barra_dobrada_96060570_1_1861cf3c3c865efeadefc233f09a15cc.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm22502-bermuda-masculina,11-04-2022
BERMUDA SARJA MASCULINA CHINO,123.10,2% elastano 40% poliester 58% algodão,BERMUDA,PROMOÇÃO,Bermuda Chino  Azul escuro  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_masculina_chino_96058487_1_0cdeb9e6379f481c7890215959a756ca.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21520-bermuda-masculina-chino,11-04-2022
CALÇA FEMININA BOOT CUT ALTA CROPPED,241.90,2% elastano 98% algodão,CALÇA,FEMININO,Calça feminina Abertura na lateral Detalhes em detonados Lavação clara Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_boot_cut_alta_cropped_96061087_1_7ee618a88ad6d40fa11f80f458d5d65a.jpg,https://www.daksuljeans.com.br/feminino/calca/boot-cut/calca-feminina-boot-cut-alta-cropped,11-04-2022
CALÇA FEMININA ALFAIATARIA CLOCHARD,232.90,2% elastano 98% algodão,CALÇA,FEMININO,Calça feminina Modelagem alfaiataria clochard Penses frontal Elástico na parte de trás do cós Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/calca_feminina_alfaiataria_clochard_96061213_1_c75fd207e7cc3a87cbcd418f751e95e1.jpg,https://www.daksuljeans.com.br/calca-feminina-alfaiataria-clochard,11-04-2022
BERMUDA SARJA FEMININA ALTA PRETA,123.10,2% elastano 22% poliéster 76% algodão,BERMUDA,PROMOÇÃO,Bermuda Sarja  Cintura Alta  Bolso relógio frontal  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_feminina_alta_preta_96058830_1_0535fae3eb767a5ec8768496b38cdaa8.jpg,https://www.daksuljeans.com.br/feminino/bermuda/bf21600-bermuda-feminina-alta,11-04-2022
CALA FEMININA MOM,248.90,"1,3% elastano 98,7% algodão",CALA,FEMININO,Calça Mom  Corte reto  Lavação Vintage  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/cf22116_calca_feminina_mom_96060394_1_9e94c281f8f63c7cf88cab563805b297.jpg,https://www.daksuljeans.com.br/feminino/calca/mom/cf22116-calca-feminina-mom,11-04-2022
BLAZER FEMININO,172.70,2% elastano 27% poliéster 71% algodão,BLAZER,PROMOÇÃO,Blazer feminino  Comprimento alongado  Bolso de embutir falso Modelo veste P,https://images.tcdn.com.br/img/img_prod/1052366/blazer_feminino_96057669_1_f50604e332a46d50e6fcde29f5c9a0aa.jpg,https://www.daksuljeans.com.br/feminino/jaqueta/jf20706-blazer-fem,11-04-2022
BLF1405 BLUSA DE LÃ FEMININA,210.90,,BLF1405,FEMININO,Blusa de lã feminina Detalhes em pelo nas mangas e golabr Trabalhado no tricot na parte frontalbr,https://images.tcdn.com.br/img/img_prod/1052366/blf1405_blusa_de_la_feminina_96059823_1_116bf905ccbf33e909f0e20b3b15b56a.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1405-blusa-de-la-feminina,11-04-2022
BERMUDA SARJA MASCULINA SLIM PRETA PLUS SIZE,131.90,"15% poliester 2,5% elastano 82,5% algodão",BERMUDA,PROMOÇÃO,Bermuda Slim  Sarja  Cor preta  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_masculina_slim_preta_plus_size_96058482_1_1680d81a6ff34f98e9670143199df179.jpg,https://www.daksuljeans.com.br/masculino/plus-size/bm21519g-bermuda-masculina-slim,11-04-2022
BERMUDA SARJA MASCULINA SLIM,123.10,2% elastano 98% algodão,BERMUDA,PROMOÇÃO,Bermuda Sarja Slim  Sarja  Branca Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_masculina_slim_96058411_1_dea53b9b575b045f4eb654dcec7fb9c0.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21510-bermuda-masculina-slim,11-04-2022
BERMUDA SARJA MASCULINA JOGGER ESTAMPADA E ELÁSTICO NO CÓS,105.50,100% algodão,BERMUDA,PROMOÇÃO,Bermuda Jogger  Elástico no cós  Fechamento com elástico Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_masculina_jogger_estampada_e_elastico_no_cos_96058492_1_0fe13398d5d1b57cbf71e2edf9b0e873.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21521-bermuda-masculina-jogger,11-04-2022
BERMUDA SARJA MASCULINA CHINO LISTRADA,123.10,100% algodão,BERMUDA,PROMOÇÃO,Bermuda Chino  Sarja  Listrada azuis e brancas na horizontal  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_masculina_chino_listrada_96059058_1_6112da0cdb8325856b14707fac86e559.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21522-bermuda-masculina-chino,11-04-2022
BERMUDA SARJA MASCULINA CHINO BOLSO FACA CHUMBO,105.50,34% poliester 66% algodão,BERMUDA,PROMOÇÃO,Bermuda Chino  Sarja  Bolso Faca  Fechamento com botão e zíper Modelo veste 40,https://images.tcdn.com.br/img/img_prod/1052366/bermuda_sarja_masculina_chino_bolso_faca_chumbo_96058849_1_f8b44beabb5b9c2e3a18dea1641158a0.jpg,https://www.daksuljeans.com.br/masculino/bermuda/bm21523-bermuda-masculina-chino,11-04-2022
