name,price,category,composition,color,gender,description,img_url,url,scrapped-at
Calça Jeans Levis 512™ Slim Taper,"R$ 359,90",Calça,"99% Algodão, 1% Elastano",Preto,Masculino,Código: 288330287,https://lojalevis.vteximg.com.br/arquivos/ids/365227-640-640/2883302870287_1.jpg?v=637212955300800000,https://www.levi.com.br/calca-jeans-levis-512-slim-taper-2883302870287/p,12-04-2022
Calça Jeans Levis 510™ Skinny,"R$ 359,90",Calça,"99% Algodão, 1% Elastano",Preto,Masculino,Código: 055100862,https://lojalevis.vteximg.com.br/arquivos/ids/369263-640-640/0551008620862_1.jpg?v=637267326243200000,https://www.levi.com.br/calca-jeans-levis-510-skinny-0551008620862/p,12-04-2022
Calça Jeans Levis 511™ Slim,"R$ 499,90",Calça,"99% Algodão, 1% Elastano",Lavagem Clara,Masculino,Código: 045113623,https://lojalevis.vteximg.com.br/arquivos/ids/456079-640-640/045113623_1.jpg?v=637804902847700000,https://www.levi.com.br/calca-jeans-levis-511-slim-0451136233623/p,12-04-2022
Calça Jeans Levis 510™ Skinny,"R$ 319,90",Calça,-,Lavagem Clara,Masculino,Código: LB5100006,https://lojalevis.vteximg.com.br/arquivos/ids/450407-640-640/PC9LB5100006_01.jpg?v=637721436391700000,https://www.levi.com.br/calca-jeans-levis-510-skinny-lb51000060006/p,12-04-2022
Calça Jeans 511™ Slim,"R$ 279,93",Calça,"70% Algodão, 28% Liocel, 2% Elastano",Lavagem Média,Masculino,Código: 045114899,https://lojalevis.vteximg.com.br/arquivos/ids/408997-640-640/045114899_1.jpg?v=637492131074570000,https://www.levi.com.br/calca-jeans-511-slim-0451148994899/p,12-04-2022
Calça Jeans Levis 511™ Slim,"R$ 319,90",Calça,-,Lavagem Escura,Masculino,Código: LB5110017,https://lojalevis.vteximg.com.br/arquivos/ids/450597-640-640/PC9LB5110017_01.jpg?v=637721437631500000,https://www.levi.com.br/calca-jeans-levis-511-slim-lb51100170017/p,12-04-2022
Jaqueta Levi's The Trucker,"R$ 335,93",Jaqueta,"98% Algodão, 2% Elastano",Verde,Masculino,"A primeira jaqueta trucker foi lançada em 1969. É uma peça coringa, que possui fits slim, clássico e boyfriend, além de abertura com abotoamento e bolsos com lapela.",https://lojalevis.vteximg.com.br/arquivos/ids/420795-640-640/723340560_1.jpg?v=637539354147530000,https://www.levi.com.br/jaqueta-levis-the-trucker-7233405600560/p,12-04-2022
Calça Jeans Levis 510™ Skinny,"R$ 459,90",Calça,"70% Algodão, 28% Lyocell, 2% Elastano (Lycra)",Lavagem Escura,Masculino,Código: 055101164,https://lojalevis.vteximg.com.br/arquivos/ids/433384-640-640/055101164_1.jpg?v=637650694340100000,https://www.levi.com.br/calca-jeans-levis-510-skinny-0551011641164/p,12-04-2022
Calça Jeans Levis 505™ Regular,"R$ 319,90",Calça,-,Lavagem Escura,Masculino,Código: LB5050008,https://lojalevis.vteximg.com.br/arquivos/ids/451314-640-640/PC9LB5050008_01.jpg?v=637721442080030000,https://www.levi.com.br/calca-jeans-levis-505-regular-lb50500080008/p,12-04-2022
Calça Jeans Levi's 514™ Straight,"R$ 299,90",Calça,"99% Algodão, 1% Elastano",Lavagem Média,Masculino,Código: LB5140017 Produto: Calça Jeans Levi's 514™ Straight Categoria: Jeans Cor / Lavagem: Lavagem Média Modelagem: Reto Altura da Cintura: Baixa Fecho: Zíper Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/451295-640-640/PC9LB5140017_01.jpg?v=637721441957370000,https://www.levi.com.br/calca-jeans-levis-514-straight-lb51400170017/p,12-04-2022
Calça Jeans Levis 505™ Regular,"R$ 359,90",Calça,100% Algodão,Lavagem Média,Masculino,Código: 005054891,https://lojalevis.vteximg.com.br/arquivos/ids/323152-640-640/0050548914891_01.jpg?v=636989971804400000,https://www.levi.com.br/calca-jeans-levis-505-regular-0050548914891/p,12-04-2022
Calça Jeans Levis 505™ Regular,"R$ 399,90",Calça,"98% Algodão, 2% Elastano (Lycra)",Lavagem Média,Masculino,Código: 005051064,https://lojalevis.vteximg.com.br/arquivos/ids/323207-640-640/0050510641064_01.jpg?v=636989972127600000,https://www.levi.com.br/calca-jeans-levis-505-regular-0050510641064/p,12-04-2022
Calça Jeans Levi's 510™ Skinny,"R$ 299,90",Calça,"99% Algodão, 1% Elastano",Lavagem Clara,Masculino,Código: 055100675,https://lojalevis.vteximg.com.br/arquivos/ids/323520-640-640/0551006750675_01.jpg?v=636989974086200000,https://www.levi.com.br/calca-jeans-levis-510-skinny-0551006750675/p,12-04-2022
Calça Jeans Levis 512™ Slim Taper,"R$ 459,90",Calça,"70% Algodão, 28% Lyocell, 2% Elastano (Lycra)",Lavagem Média,Masculino,Código: 288330954,https://lojalevis.vteximg.com.br/arquivos/ids/458187-640-640/288330954_1.jpg?v=637805159722500000,https://www.levi.com.br/calca-jeans-levis-512-slim-taper-2883309540954/p,12-04-2022
Camiseta Levis Relaxed Graphic,"R$ 90,93",Camiseta,100% Algodão,Azul,Masculino,Código: LB0012012 Produto: Camiseta Levis Relaxed Graphic Categoria: Camisetas Cor / lavagem: Azul Marinho Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/450454-640-640/PC9LB0012012_1.jpg?v=637721436672830000,https://www.levi.com.br/camiseta-levis-relaxed-graphic-lb00120122012/p,12-04-2022
Calça Jeans Levi's 512™ Slim Taper,"R$ 279,90",Calça,98% Algodão 2% Elastano,Lavagem Escura,Masculino,Código: LB5120005 Produto: Calça Jeans Levi's 512™ Slim Taper Categoria: Jeans Cor / Lavagem: Lavagem Escura Modelagem: Slim Altura da Cintura: Intermediária Fecho: Zíper Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/386931-640-640/LB5120005_1.jpg?v=637382785947400000,https://www.levi.com.br/calca-jeans-levis-512-slim-taper-lb51200050005/p,12-04-2022
Camiseta Levis Boxtab Tee,"R$ 129,90",Camiseta,100% Algodão,Verde,Masculino,Código: LB0012052 Produto: Camiseta Levis Boxtab Tee Categoria: Camisetas Cor / lavagem: Verde Manga: Curta Bolso: Não Logo: Sim Coleção: Primavera / Verão 2020 Gênero: Masculino Origem: Nacional,https://lojalevis.vteximg.com.br/arquivos/ids/396197-640-640/LB0012052_1.jpg?v=637383139428630000,https://www.levi.com.br/camiseta-levis-boxtab-tee-lb00120522052/p,12-04-2022
Camiseta Levis Set In Neck,"R$ 74,95",Camiseta,100% Algodão,Azul,Masculino,Código: 224910646,https://lojalevis.vteximg.com.br/arquivos/ids/406018-640-640/224910646_1.jpg?v=637418464630070000,https://www.levi.com.br/camiseta-levis-set-in-neck-2249106460646/p,12-04-2022
Calça Jeans Levis 510™ Skinny,"R$ 399,90",Calça,"99% Algodão, 1% Elastano (Lycra)",Lavagem Escura,Masculino,Código: 055100519,https://lojalevis.vteximg.com.br/arquivos/ids/456115-640-640/055100519_1.jpg?v=637804903021170000,https://www.levi.com.br/calca-jeans-levis-510-skinny-0551005190519/p,12-04-2022
Moletom Levis Relaxed Graphic,"R$ 389,90",Moletom,100% Algodão,Preto,Masculino,Código: 384790103,https://lojalevis.vteximg.com.br/arquivos/ids/458348-640-640/384790103_1.jpg?v=637805160565000000,https://www.levi.com.br/moletom-levis-relaxed-graphic-3847901030103/p,12-04-2022
Calça Jeans Levis 501® '93 Straight,"R$ 539,90",Calça,"99% Algodão, 1% Elastano (Lycra)",Lavagem Média,Masculino,Código: 798300215,https://lojalevis.vteximg.com.br/arquivos/ids/459409-640-640/79830-0215_1.jpg?v=637810625204070000,https://www.levi.com.br/calca-jeans-levis-501-93-straight-7983002150215/p,12-04-2022
Camiseta Levis Red Tab Tee,"R$ 289,90",Camiseta,100% Algodão,Listrado,Masculino,Código: A06420008,https://lojalevis.vteximg.com.br/arquivos/ids/461586-640-640/A0642-0008_1.jpg?v=637828061936900000,https://www.levi.com.br/camiseta-levis-red-tab-tee-a064200080008/p,12-04-2022
Moletom Levis Seasonal Crew,"R$ 389,90",Moletom,100% Algodão,Estampado,Masculino,Código: A15720005,https://lojalevis.vteximg.com.br/arquivos/ids/461664-640-640/A1572-0005_1.jpg?v=637828062276000000,https://www.levi.com.br/moletom-levis-seasonal-crew-a157200050005/p,12-04-2022
Camiseta Levis Vintage Pocket Tee,"R$ 249,90",Camiseta,100% Algodão,Azul,Masculino,Código: A18460000,https://lojalevis.vteximg.com.br/arquivos/ids/461580-640-640/A1846-0000_1.jpg?v=637828061910800000,https://www.levi.com.br/camiseta-levis-vintage-pocket-tee-a184600000000/p,12-04-2022
Jaqueta Levis Sutro Anorak,"R$ 899,90",Jaqueta,100% Algodão,Azul,Masculino,Código: A20400000,https://lojalevis.vteximg.com.br/arquivos/ids/462791-640-640/A2040-0000_2.jpg?v=637828067717200000,https://www.levi.com.br/jaqueta-levis-sutro-anorak-a204000000000/p,12-04-2022
Camiseta Levis Relaxed Fit Tee,"R$ 169,90",Camiseta,100% Algodão,Bege,Masculino,Código: LB0013008,https://lojalevis.vteximg.com.br/arquivos/ids/468821-640-640/LB001-3008_1.jpg?v=637843604197930000,https://www.levi.com.br/camiseta-levis-relaxed-fit-tee-lb00130083008/p,12-04-2022
Camiseta Levis Relaxed Fit Tee,"R$ 149,90",Camiseta,100% Algodão,Preto,Masculino,Código: LB0013006,https://lojalevis.vteximg.com.br/arquivos/ids/468831-640-640/LB001-3006_1.jpg?v=637843604235000000,https://www.levi.com.br/camiseta-levis-relaxed-fit-tee-lb00130063006/p,12-04-2022
Camiseta Levis Vintage Fit Graphic Tee,"R$ 169,90",Camiseta,100% Algodão,Branco,Masculino,Código: LB0013018,https://lojalevis.vteximg.com.br/arquivos/ids/468796-640-640/LB001-3018_1.jpg?v=637843604098200000,https://www.levi.com.br/camiseta-levis-vintage-fit-graphic-tee-lb00130183018/p,12-04-2022
Camiseta Levis Red Tab Vintage Tee,"R$ 209,90",Camiseta,100% Algodão (Organico),Amarelo,Masculino,Código: A06370024,https://lojalevis.vteximg.com.br/arquivos/ids/461592-640-640/A0637-0024_1.jpg?v=637828061963670000,https://www.levi.com.br/camiseta-levis-red-tab-vintage-tee-a063700240024/p,12-04-2022
Polo Levis Half Sleeve Field Rugby,"R$ 319,90",Polo,100% Algodão,Listrado,Masculino,Código: A18410001,https://lojalevis.vteximg.com.br/arquivos/ids/461660-640-640/A1841-0001_1.jpg?v=637828062259730000,https://www.levi.com.br/polo-levis-half-sleeve-field-rugby-a184100010001/p,12-04-2022
Calça Jeans Levi's 502™ Taper,"R$ 379,90",Calça,"98% Algodão, 2% Elastano",Lavagem Média,Masculino,"A Calça Jeans Levis 502™ Taper tem cintura média, é regular nas coxas e possui pernas levemente ajustadas.",https://lojalevis.vteximg.com.br/arquivos/ids/194401-640-640/2950700030003_01.jpg?v=636543920674970000,https://www.levi.com.br/calca-jeans-levis-502-taper-2950700030003/p,12-04-2022
Calça Jeans Levi's 514™ Straight,"R$ 299,90",Calça,"98% Algodão, 2% Elastano",Lavagem Média,Masculino,Código: 045140273 Produto: Calça Jeans Levi's 514™ Straight Categoria: Jeans Cor / Lavagem: Lavagem Média Modelagem: Reto Altura da Cintura: Baixa Fecho: Zíper Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/405226-640-640/045140273_1.jpg?v=637418459942430000,https://www.levi.com.br/calca-jeans-levis-514-straight-0451402730273/p,12-04-2022
Polo Levis Housemark,"R$ 229,90",Polo,100% Algodão,Cinza,Masculino,Código: LB0030007,https://lojalevis.vteximg.com.br/arquivos/ids/433287-640-640/LB0030007_1.jpg?v=637650693656070000,https://www.levi.com.br/polo-levis-housemark-lb00300070007/p,12-04-2022
Camisa Levi's Barstow Western Standard,"R$ 339,90",Camisa,100% Algodão,Lavagem Clara,Masculino,Código: 857440001 Produto: Camisa Levi's Barstow Western Standard Categoria: Camisas Cor / Lavagem: Lavagem Clara Manga: Longa Bolso: Não Logo: Não Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/366403-640-640/8574400010001_1.jpg?v=637212958175400000,https://www.levi.com.br/camisa-levis-barstow-western-standard-8574400010001/p,12-04-2022
Moletom Levi's Relaxed Graphic Crew,"R$ 209,93",Moletom,100% Algodão,Preto,Masculino,Código: 387120016,https://lojalevis.vteximg.com.br/arquivos/ids/420695-640-640/387120016_1.jpg?v=637539353566600000,https://www.levi.com.br/moletom-levis-relaxed-graphic-crew-3871200160016/p,12-04-2022
Moletom Levi's Relaxed Graphic Crew,"R$ 209,93",Moletom,100% Algodão,Amarelo,Masculino,Código: 387120018,https://lojalevis.vteximg.com.br/arquivos/ids/419313-640-640/387120018_1.jpg?v=637522943482800000,https://www.levi.com.br/moletom-levis-relaxed-graphic-crew-3871200180018/p,12-04-2022
Calça Jeans Skinny Taper,"R$ 209,93",Calça,"70% Algodão, 28% Liocel, 2% Elastano",Lavagem Clara,Masculino,Código: 845580088,https://lojalevis.vteximg.com.br/arquivos/ids/419373-640-640/845580088_1.jpg?v=637522943809900000,https://www.levi.com.br/calca-jeans-skinny-taper-8455800880088/p,12-04-2022
Camiseta Levi's Graphic Crewneck,"R$ 97,93",Camiseta,100% Algodão,Branco,Masculino,Código: LB0012121,https://lojalevis.vteximg.com.br/arquivos/ids/419422-640-640/LB0012121_1.jpg?v=637522944076830000,https://www.levi.com.br/camiseta-levis-graphic-crewneck-lb00121212121/p,12-04-2022
Camiseta Levi's Graphic,"R$ 111,93",Camiseta,100% Algodão,Amarelo,Masculino,Código: LB0012125,https://lojalevis.vteximg.com.br/arquivos/ids/420419-640-640/LB0012125_1.jpg?v=637532406715830000,https://www.levi.com.br/camiseta-levis-graphic-lb00121252125/p,12-04-2022
Calça Jeans Levi's 511™ Slim,"R$ 249,90",Calça,"67% Algodão, 31% Poliéster, 2% Elastano",Verde,Masculino,Código: 045115061 Produto: Calça Jeans Levi's 511™ Slim Categoria: Jeans Cor / Lavagem: Verde Modelagem: Slim Altura da Cintura: Intermediária Fecho: Zíper Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/424267-640-640/045115061_1.jpg?v=637642027129200000,https://www.levi.com.br/calca-jeans-levis-511-slim-0451150615061/p,12-04-2022
Calça Jeans Levis 510™ Skinny,"R$ 459,90",Calça,"70% Algodão, 28% Lyocell, 2% Elastano (Lycra)",Lavagem Clara,Masculino,Código: 055101165,https://lojalevis.vteximg.com.br/arquivos/ids/456203-640-640/055101165_1.jpg?v=637804903485700000,https://www.levi.com.br/calca-jeans-levis-510-skinny-0551011651165/p,12-04-2022
Calça Jeans Levi's 510™ Skinny,"R$ 319,90",Calça,"68% Algodão, 31% Liocel, 1% Elastano",Lavagem Clara,Masculino,Código: 0551011841184 Produto: Calça Jeans Levi's 510™ Skinny Categoria: Jeans Cor / Lavagem: Lavagem Clara Modelagem: Skinny Altura da Cintura: Intermediária Fecho: Zíper Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/441035-640-640/055101184_1.jpg?v=637660443028170000,https://www.levi.com.br/calca-jeans-levis-510-skinny-0551011841184/p,12-04-2022
Bermuda Jeans Levi's 405 Standard,"R$ 249,90",Bermuda,100% Algodão,Lavagem Clara,Masculino,Código: 398640052,https://lojalevis.vteximg.com.br/arquivos/ids/441487-640-640/398640052_1.jpg?v=637660445477730000,https://www.levi.com.br/bermuda-jeans-levis-405-standard-3986400520052/p,12-04-2022
Moletom Levi's Graphic Big & Tall,"R$ 349,90",Moletom,100% Algodão,Cinza,Masculino,Código: 794950000,https://lojalevis.vteximg.com.br/arquivos/ids/434044-640-640/794950000_1.jpg?v=637650697982370000,https://www.levi.com.br/moletom-levis-graphic-big-e-tall-7949500000000/p,12-04-2022
Calça Jeans Levi's 511™ Slim,"R$ 319,90",Calça,"68% Algodão, 31% Liocel, 1% Elastano",Lavagem Média,Masculino,Código: 045114580,https://lojalevis.vteximg.com.br/arquivos/ids/423977-640-640/045114580_1.jpg?v=637642025063100000,https://www.levi.com.br/calca-jeans-levis-511-slim-0451145804580/p,12-04-2022
Camiseta Levis Relaxed Fit Tee,"R$ 169,90",Camiseta,100% Algodão,Preto,Masculino,Código: 161430449,https://lojalevis.vteximg.com.br/arquivos/ids/458259-640-640/161430449_1.jpg?v=637805160097900000,https://www.levi.com.br/camiseta-levis-relaxed-fit-tee-1614304490449/p,12-04-2022
Calça Jeans Levis 502™ Taper,"R$ 399,90",Calça,"83% Algodão, 15% Poliester, 2% Elastano",Marrom,Masculino,Código: 295071072,https://lojalevis.vteximg.com.br/arquivos/ids/466191-640-640/29507-1072_1.jpg?v=637834237534300000,https://www.levi.com.br/calca-jeans-levis-502-taper-2950710721072/p,12-04-2022
Calça Jeans Levis 551Z Authentic Straight,"R$ 539,90",Calça,"77% Algodão, 23% Hemp",Lavagem Média,Masculino,Código: 247670035,https://lojalevis.vteximg.com.br/arquivos/ids/460172-640-640/24767-0035_1.jpg?v=637816468591930000,https://www.levi.com.br/calca-jeans-levis-551z-authentic-straight-2476700350035/p,12-04-2022
Polo Levis Housemark,"R$ 229,90",Polo,100% Algodão,Azul,Masculino,Código: LB0030008,https://lojalevis.vteximg.com.br/arquivos/ids/433280-640-640/LB0030008_1.jpg?v=637650693597900000,https://www.levi.com.br/polo-levis-housemark-lb00300080008/p,12-04-2022
Calça Jeans Levi's Skinny Taper,"R$ 339,90",Calça,"87% Algodão, 11% Poliéster, 2% Elastano",Lavagem Média,Masculino,Código: 845580014,https://lojalevis.vteximg.com.br/arquivos/ids/365877-640-640/8455800140014_1.jpg?v=637212957117270000,https://www.levi.com.br/calca-jeans-levis-skinny-taper-8455800140014/p,12-04-2022
Camiseta Levi's Slim,"R$ 119,90",Camiseta,100% Algodão,Preto,Masculino,Código: 795410001,https://lojalevis.vteximg.com.br/arquivos/ids/408749-640-640/795410001_1.jpg?v=637492129754800000,https://www.levi.com.br/camiseta-levis-slim-7954100010001/p,12-04-2022
Camiseta Levi's Graphic Crewneck,"R$ 83,93",Camiseta,100% Algodão,Preto,Masculino,Código: LB0012118,https://lojalevis.vteximg.com.br/arquivos/ids/408873-640-640/LB0012118_1.jpg?v=637492130419870000,https://www.levi.com.br/camiseta-levis-graphic-crewneck-lb00121182118/p,12-04-2022
Moletom Levis Graphic Hoodie,"R$ 389,90",Moletom,"74% Algodão, 26% Poliester",Cinza,Masculino,Código: LB0040036,https://lojalevis.vteximg.com.br/arquivos/ids/408924-640-640/LB0040036_1.jpg?v=637492130677400000,https://www.levi.com.br/moletom-levis-graphic-hoodie-lb00400360036/p,12-04-2022
Calça Jeans 551Z Authentic Straight,"R$ 321,93",Calça,"77% Algodão, 23% Hemp",Lavagem Clara,Masculino,Código: 247670009,https://lojalevis.vteximg.com.br/arquivos/ids/408957-640-640/247670009_1.jpg?v=637492130862170000,https://www.levi.com.br/calca-jeans-551z-authentic-straight-2476700090009/p,12-04-2022
Calça Jeans Levi's 512™ Slim Taper,"R$ 359,90",Calça,"70% Algodão, 28% Liocel, 2% Elastano",Lavagem Média,Masculino,Código: 288330731 Produto: Calça Jeans Levi's 512™ Slim Taper Categoria: Jeans Cor / Lavagem: Lavagem Média Modelagem: Slim Altura da Cintura: Intermediária Fecho: Zíper Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/408947-640-640/288330731_1.jpg?v=637492130807970000,https://www.levi.com.br/calca-jeans-levis-512-slim-taper-2883307310731/p,12-04-2022
Camiseta Levi's Relaxed Fit,"R$ 83,93",Camiseta,100% Algodão,Cinza,Masculino,Código: LB0012092,https://lojalevis.vteximg.com.br/arquivos/ids/408938-640-640/LB0012092_1.jpg?v=637492130749270000,https://www.levi.com.br/camiseta-levis-relaxed-fit-lb00120922092/p,12-04-2022
Calça Jeans 502™ Taper,"R$ 293,93",Calça,"70% Algodão, 28% Liocel, 2% Elastano",Lavagem Média,Masculino,Código: 295071000,https://lojalevis.vteximg.com.br/arquivos/ids/409119-640-640/295071000_1.jpg?v=637492131711930000,https://www.levi.com.br/calca-jeans-502-taper-2950710001000/p,12-04-2022
Calça Jeans Levi's 511™ Slim,"R$ 349,90",Calça,"99% Algodão, 1% Elastano",Lavagem Média,Masculino,Código: 045112836 Produto: Calça Jeans Levi's 511™ Slim Categoria: Jeans Cor / Lavagem: Lavagem Média Modelagem: Slim Altura da Cintura: Intermediária Fecho: Zíper Coleção: Primavera / Verão 2021 Gênero: Masculino Origem: Importado,https://lojalevis.vteximg.com.br/arquivos/ids/423645-640-640/045112836_1.jpg?v=637556550117100000,https://www.levi.com.br/calca-jeans-levis-511-slim-0451128362836/p,12-04-2022
