name,price,gender,category,composition,leather,description,img_url,url,scrapped-at
Blusa Cropped com Estampa Self Care,149,Feminino,,"Algodão 97%, Elastano 3%",Malha,"A blusa feminina cropped é confeccionada em malha de algodão e elastano que confere confrto e maciez durante o uso. O destaque da peça vai para o detalhe franzido com amarração nas laterais da barra que atualiza esse shape, tirando a peça do óbvio. Combine com saia midi e tênis para um visual casual e cool.",https://damyller.vteximg.com.br/arquivos/ids/647805-980-1470/Blusa-Cropped-com-Estampa-Self-Care-Frente--.jpg?v=637717098255630000,https://www.damyller.com.br/blusa-cropped-com-estampa-self-care-1v0mv22/p,11-04-2022
Blusa Solta com Estampa de Frutas,229,Feminino,Blusas,Poliéster 100%,Tecido Plano,"A bata feminina de mangas curtas é confeccionada em tecido plano de poliéster, que amassa menos e seca com mais facilidade, além de conferir um ótimo caimento e fluidez para as produções. A estampa delicada de floral e frutas tem o fundo que lembra a textura do linho, trazendo sofisticação, e os detalhes de babado na gola, e nervuras no decote que possui viés para amarração, fazem dessa peça romântica uma ótima aposta para os looks com jeans.",https://damyller.vteximg.com.br/arquivos/ids/628888-980-1470/Blusa-Solta-com-Estampa-de-Frutas-Frente--.jpg?v=637635099848030000,https://www.damyller.com.br/blusa-solta-com-estampa-de-frutas-1v0li08/p,11-04-2022
Camiseta com Estampa Nature Wonders,129,Feminino,,Algodão 100%,Malha,A camiseta de mangas curtas é confeccionada em malha 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/627995-980-1470/Camiseta-com-Estampa-Nature-Wonders-Frente--.jpg?v=637633231796730000,https://www.damyller.com.br/camiseta-com-estampa-nature-wonders-1v0lh89/p,11-04-2022
Blusa Cropped Estampa Tropical Colorido,179,Feminino,,"Poliéster 94%, Elastano 6%",Malha,"A blusa cropped é confeccionada em malha de poliéster e elastano, que traz conforto e ótima vestibilidade para essa peça ajustada. O detalhe de franzido nas costas permite ainda maior conforto durante o uso, e as alças largas acomodam perfeitamente as alças do sutiã se o uso não for indispensável. A peça possui estampa tropical em cores vivas e alegres, e o destaque vai para o recorte na parte da frente que deixa a pele à mostra na medida certa, de forma moderna e descolada. Combine com uma slouchy ou wide leg de cintura bem alta para uma produção moderna.",https://damyller.vteximg.com.br/arquivos/ids/626734-980-1470/BLUSA-FEMININA-CROPPED-Frente--.jpg?v=637622185811100000,https://www.damyller.com.br/blusa-cropped-estampa-tropical-colorido-1v0mv10/p,11-04-2022
Lenço Retangular Estampa Flores e Frutas - Tam: UC / Cor: BEGE/AMARELO,79,Feminino,Acessórios,Poliéster 100%,Tecido Plano,"O lenço é confeccionado em tecido plano de poliéster com leve transparência e textura suave. Suas medidas de 1,50cmx45cm são ideais para um uso versátil, no lugar do cinto sobre o cós do seu jeans, enrolado na alça da sua bolsa, num penteado bacana, sobre os ombros, ou da forma que você preferir.",https://damyller.vteximg.com.br/arquivos/ids/628687-980-1470/Lenco-Retangular-Estampa-Flores-e-Frutas-Frente--.jpg?v=637633715208370000,https://www.damyller.com.br/lenco-retangular-estampa-flores-e-frutas-1n0lj69/p,11-04-2022
Blusa Ombro a Ombro Estampa de Frutas,189,Feminino,,Poliéster 100%,Tecido Plano,"A blusa feminina de ombro a ombro e mangas curtas é confeccionada em crepe de poliéster que amassa menos e seca com mais facilidade, além de trazer fluidez para as produções. Os detalhes de babados no decote, barra e mangas, junto com a estampa traz romantismo para as combinações. Combine com saias e shorts soltos para um visual leve e gostoso da estação.",https://damyller.vteximg.com.br/arquivos/ids/629381-980-1470/Blusa-Ombro-a-Ombro-Estampa-de-Frutas-Frente--.jpg?v=637635365335130000,https://www.damyller.com.br/blusa-ombro-a-ombro-estampa-de-frutas-1v0li10/p,11-04-2022
Blazer de Linho com Risca de Giz,399,Feminino,Casaco,"Algodão 48%, Linho 13%, Viscose 39%",Tecido Plano,"O blazer é confeccionado em tecido plano de algodão, viscose e linho que proporciona um aspecto rústico e sofisticado ao visual. As listras risca de giz garantem ainda mais sofisticação e atemporalidade. Com ombreiras, o blazer despojado valoriza a feminilidade além de proporcionar um visual sempre arrumado, que pode ser combinado com o short, a pantacourt ou a calça da mesma coleção, ou ainda com peças coloridas, ou o seu jeans preferido!",https://damyller.vteximg.com.br/arquivos/ids/628333-980-1470/Blazer-de-Linho-com-Risca-de-Giz-Frente--.jpg?v=637633368136300000,https://www.damyller.com.br/blazer-de-linho-com-risca-de-giz-1i0li00/p,11-04-2022
Short Clochard Mini Azul,249,Feminino,,"Linho 26%, Viscose 72%, Elastano 2%",Tecido Plano,"O short clochard mini é confeccionado em tecido plano de viscose, linho e elastano que possui toque e aspecto levemente rústico e natural, com superfície uniforme/lisa, de bom caimento e efeito opaco, que traz sofisticação e conforto para os looks. O cós define a região da cintura com a faixa de amarração valorizando a silhueta. Soltinho, ele traz leveza para os looks com camisetas, blusas e camisas.",https://damyller.vteximg.com.br/arquivos/ids/629087-980-1470/Short-Clochard-Mini-Azul-Frente--.jpg?v=637635305047170000,https://www.damyller.com.br/short-clochard-mini-azul-1v0u409/p,11-04-2022
Vestido Jeans Claro Midi com Recortes,499,Feminino,Midi,Liocel 100%,Jeans,"O vestido breezy é confeccionado em jeans leve de composição 100% liocel que proporciona bom caimento e traz conforto pro dia a dia. As ""marias"", que é como chamamos essas camadas com detalhes franzidos, trazem fluidez e feminilidade ao visual, deixando as produções delicadas. Esse modelo possui alças de amarrar com largura que esconde as alças do sutiã para quem não dispensa seu uso, mas essas alças também podem ser escondidas, deixando o colo bem à mostra. O vestido também pode ser usado como saia, quando a parte franzida é posicionada sobre a cintura e quadris. Aposte na versatilidade e atemporalidade dessa peça para dar um up nos looks.",https://damyller.vteximg.com.br/arquivos/ids/624319-980-1470/Vestido-Jeans-Claro-Midi-com-Recortes-Frente--.jpg?v=637619642052030000,https://www.damyller.com.br/vestido-jeans-claro-midi-com-recortes-1v0re47/p,11-04-2022
Blusa Canelada com Franzimento na Barra,159,Feminino,Blusas,"Viscose 94%, Elastano 6%",Malha,"A blusa solta e sem mangas é confeccionada em malha especial, de viscose de reflorestamento que utiliza um processo de produção ecologicamente responsável e tem um impacto significativo menor ao meio ambiente, com o elastano, que juntos proporcionam maciez e extremo conforto durante o uso. Sua cintura franzida por elastek se ajusta ao corpo com conforto valorizando a silhueta. Combine com o seu jeans preferido e kimono da estampado para um visual moderno.",https://damyller.vteximg.com.br/arquivos/ids/631780-980-1470/Blusa-Canelada-com-Franzimento-na-Barra-Frente--.jpg?v=637648139159200000,https://www.damyller.com.br/blusa-canelada-com-franzimento-na-barra-1v0lh59/p,11-04-2022
Calça Clochard Cropped Cintura Alta Azul,299,Feminino,Clochard,"Linho 26%, Viscose 72%, Elastano 2%",Tecido Plano,"O calça clochard cropped é confeccionada em tecido plano de viscose, linho e elastano que possui toque e aspecto levemente rústico e natural, com superfície uniforme/lisa, de bom caimento e efeito opaco, que traz sofisticação e conforto para os looks. O cós define a região da cintura com a faixa de amarração valorizando a silhueta. Soltinha, a calça traz leveza e sofisticação para os looks com camisetas, blusas e camisas.",https://damyller.vteximg.com.br/arquivos/ids/629229-980-1470/Calca-Clochard-Cropped-Cintura-Alta-Azul-Frente--.jpg?v=637635339441330000,https://www.damyller.com.br/calca-clochard-cropped-cintura-alta-azul-1n0u411/p,11-04-2022
Blusa Um Ombro Só Estampa Floral Azul,149,Feminino,,"Algodão 97%, Elastano 3%",Tecido Plano,"A blusa cropped de ombro único é confeccionada em tecido plano de algodão e elastano que confere um visual de camisaria para essa peça romântica e delicada. A abertura lateral com zíper é prática, e o shape confere um visual moderno quando combinado com jeans de cintura alta. Aposte com wide leg e sandálias para um look cool e feminino.",https://damyller.vteximg.com.br/arquivos/ids/628635-980-1470/Blusa-Um-Ombro-So-Estampa-Floral-Azul-Frente--.jpg?v=637633697848730000,https://www.damyller.com.br/blusa-um-ombro-so-estampa-floral-azul-1v0u400/p,11-04-2022
Short Jeans Claro Médio Clochard,349,Feminino,Médio,Algodão 100%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,O short clochard de comprimento médio é confeccionado em jeans 100% algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/629899-980-1470/Short-Jeans-Claro-Medio-Clochard-Frente--.jpg?v=637635474950370000,https://www.damyller.com.br/short-jeans-claro-medio-clochard-1v0rf03/p,11-04-2022
Vestido Midi de Alças com Recortes,399,Feminino,Midi,"Algodão 23%, Viscose 77%",Jeans,O vestido midi é confeccionado em jeans leve de viscose e algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/626144-980-1470/VESTIDO-MIDI-Frente--.jpg?v=637621841393270000,https://www.damyller.com.br/vestido-midi-de-alcas-com-recortes-1v0re95/p,11-04-2022
Blusa com Abotoamento e Amarração,249,Feminino,Blusas,"Poliéster 40%, Viscose 60%",Tecido Plano,"A blusa solta de meia manga é confeccionada em tecido leve, e de bom caimento, de composição viscose e poliéster, que também amassa menos e seca com mais facilidade. Seu decote V e abotoamento frontal alongam visualmente a silhueta e os detalhes de babados nas mangas e barra conferem um ar romântico e delicado para essa peça. Combine com jeans ou alfaiataria para ocasiões diferentes e aproveite a versatilidade dessa peça. A mesma pode ser usada aberta por cima de blusas de estilo faixa.",https://damyller.vteximg.com.br/arquivos/ids/628199-980-1470/Blusa-com-Abotoamento-e-Amarracao-Frente--.jpg?v=637633305469000000,https://www.damyller.com.br/blusa-com-abotoamento-e-amarracao-1v0lh92/p,11-04-2022
Blusa com Botões e Estampa Floral Azul,229,Feminino,Blusas,Viscose 100%,Tecido Plano,"A blusa feminina de mangas curtas é confeccionada em tecido plano de viscose que proporciona leveza e frescor durante o uso. A manga raglã com leve evasé cria um babado discreto que traz ainda mais feminilidade para as produções. Soltinha, ela é ideal para looks casuais de dia a dia com conforto. Combine com seu jeans preferido e tênis para um visual prático e casual.",https://damyller.vteximg.com.br/arquivos/ids/629443-980-1470/Blusa-com-Botoes-e-Estampa-Floral-Azul-Frente--.jpg?v=637635382047100000,https://www.damyller.com.br/blusa-com-botoes-e-estampa-floral-azul-1v0u402/p,11-04-2022
Calça Jeans Jegging Cropped Dois Botões,379,Feminino,Jegging,Algodão 91% Elastomultiéster 6% Elastano 3%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A calça jegging cropped de cintura alta faz parte da linha FIT DENIM pois é confeccionada em jeans de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/628809-980-1470/Calca-Jeans-Jegging-Cropped-Dois-Botoes-Frente--.jpg?v=637633757862000000,https://www.damyller.com.br/calca-jeans-jegging-cropped-dois-botoes-1v0rf08/p,11-04-2022
Blusa Cropped Estampa de Flores e Frutas,179,Feminino,,Poliéster 99% Elastano 1%. Forro: Poliéster 82% Elastano 18%,Malha,"A blusa cropped é confeccionada em malha com uma textura suave, de bom caimento e elasticidade que traz sofisticação para as produções. A estampa de flores e frutas traz cores alegres com uma tonalidade natural ao fundo que traz calma e delicadeza para as composições. Aposte com uma saia para um look conjuntinho, ou sobreponha o kimono da mesma coleção e aposte no seu jeans favorito se cintura super alta pra finalizar de forma cool.",https://damyller.vteximg.com.br/arquivos/ids/628445-980-1470/Blusa-Cropped-Estampa-de-Flores-e-Frutas-Frente--.jpg?v=637633389599730000,https://www.damyller.com.br/blusa-cropped-estampa-de-flores-e-frutas-1v0li05/p,11-04-2022
Blusa Canelada com Estampa Perfect Dream,179,Feminino,Blusas,"Viscose 92%, Elastano 8%",Malha,"A blusa feminina de mangas curtas é confeccionada em malha com estrutura canelada de listras verticais, de composição viscose e elastano, com toque macio que proporciona conforto e elasticidade. Além disso, a malha possui um processo tecnológico que oferece excelente durabilidade e resistência ao peeling. Combine com saias e shorts para um visual leve de verão.",https://damyller.vteximg.com.br/arquivos/ids/632001-980-1470/Blusa-Canelada-com-Estampa-Perfect-Dream-Frente--.jpg?v=637648162708800000,https://www.damyller.com.br/blusa-canelada-com-estampa-perfect-dream-1v0u407/p,11-04-2022
Blusa Manga Curta com Estampa de Frutas,179,Feminino,Blusas,"Poliéster 99%, Elastano 1%",Malha,"A blusa feminina de mangas curtas é confeccionada em malha de poliéster e elastano com leve textura, ótimo caimento e elasticidade. Seu shape de mangas morcego traz um visual moderno, que além da estampa tem detalhe de amarração na lateral que dá um detalhe especial ao look. Pode seu usada por cima do só com esse detalhe evidenciado, ou por dentro do cós, de uma calça de cintura alta.",https://damyller.vteximg.com.br/arquivos/ids/628465-980-1470/Blusa-Manga-Curta-com-Estampa-de-Frutas-Frente--.jpg?v=637633395059570000,https://www.damyller.com.br/blusa-manga-curta-com-estampa-de-frutas-1v0li06/p,11-04-2022
,,,,,,,,https://www.damyller.com.br/blusa-nadador-de-malha-canelada-1v0mv02/p,11-04-2022
,,,,,,,,https://www.damyller.com.br/blusa-em-tecido-plano-com-renda-1v0mu91/p,11-04-2022
Vestido Jeans Leve Médio com Amarração,379,Feminino,Médio,"Algodão 33%, Viscose 67%",Jeans,O vestido médio de mangas curtas é confeccionado em jeans leve de viscose com algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/628169-980-1470/Vestido-Jeans-Leve-Medio-com-Amarracao-Frente--.jpg?v=637633298889000000,https://www.damyller.com.br/vestido-jeans-leve-medio-com-amarracao-1v0lh86/p,11-04-2022
Calça Jeans Jegging C1 Três Botões,399,Feminino,Jegging,Algodão 91% Elastomultiéster 6% Elastano 3%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A calça jegging de cintura altíssima faz parte da linha FIT DENIM pois é confeccionada em jeans de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/628749-980-1470/Calca-Jeans-Jegging-C1-Tres-Botoes-Frente--.jpg?v=637633738269930000,https://www.damyller.com.br/calca-jeans-jegging-c1-tres-botoes-1n0rf09/p,11-04-2022
Blusa com Babados e Amarração Frontal,,Feminino,Blusas,"Poliéster 36%, Viscose 64%",Tecido Plano,"A blusa é confeccionada em tecido plano de viscose e poliéster, que tem um ótimo caimento, é fluido e possui uma textura suave ao toque, com um efeito rústico de trama evidente que traz uma estética sofisticada e moderna para os seus looks com jeans. O abotoamento frontal, a amarração na barra e o detalhe de babados traz um ar romântico e delicado para essa peça. Aposte com uma calça de cintura alta e um salto para um visual casual com muita feminilidade.",,https://www.damyller.com.br/blusa-com-babados-e-amarracao-frontal-1v0mu89/p,11-04-2022
