name,price,composition,gender,category,description,img_url,url,scrapped-at
Mochila Bicho Do Mato,"R$ 329,00",Indefinida,Meninos,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/582024-799-1000/512352_17096_1-MOCHILA-BICHO-DO-MATO.jpg?v=637840675954800000,https://www.afabula.com.br/mochila-bicho-do-mato-est-mateiro-fundo-preto---5-12352-17096/p,11-04-2022
Kit Meia Tubarao,"R$ 41,40",Indefinida,Meninos,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/500732-799-1000/508371_0000_1-KIT-MEIA-TUBARAO.jpg?v=637550811912400000,https://www.afabula.com.br/kit-meia-tubarao-colorido-5-08371-0000/p,11-04-2022
Bermuda Moletom Constelado,"R$ 83,40","83,5% Algodão 16,5% Poliéster",Meninos,Bermuda,"Bermuda infantil de moletom azul marinho. A roupa com cós regulável por amarração e bolsos, vem com os desenhos de estrelas vermelhas da estampa Constelado, e garante o conforto da brincadeira!",https://lojafabula.vteximg.com.br/arquivos/ids/447733-799-1000/508565_11604_1-BERMUDA-MOLETOM-CONSTELADO.jpg?v=637502223354600000,https://www.afabula.com.br/bermuda-moletom-constelado-est-constelado-fundo-marinho-luar-5-08565-11604/p,11-04-2022
Bermuda Moletom Aviao,"R$ 169,00","83,5% Algodão 16,5% Poliéster",Meninos,Bermuda,,https://lojafabula.vteximg.com.br/arquivos/ids/563821-799-1000/510744_17107_1-BERMUDA-MOLETOM-AVIAO.jpg?v=637794387513770000,https://www.afabula.com.br/bermuda-moletom-aviao-est-aviao-fundo-azul-yara-5-10744-17107/p,11-04-2022
Short Nino Amazonsaurus,"R$ 149,00",100% Poliester,Meninos,Bermuda,"Short infantil com cós de elástico regulável por amarração , bolsos, e os desenhos de dinossauros da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/564763-799-1000/510771_17106_1-SHORT-NINO-AMAZONSAURUS.jpg?v=637794405281930000,https://www.afabula.com.br/short-nino-amazonsaurus-est-amazonsauro-fundo-amarelo-caju-5-10771-17106/p,11-04-2022
Camisa Saurus Maranhensis,"R$ 189,00",100% Algodão,Meninos,Camisa,"Bata para bebês desenvolvida em tecido 100% algodão , com abotoamento frontal , pala com prega nas costas, mangas longas, e os desenhos de peixinhos da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/568663-799-1000/510844_17103_1-CAMISA-SAURUS-MARANHENSIS.jpg?v=637795226558870000,https://www.afabula.com.br/camisa-saurus-maranhensis-est-sauro-maranhesis-fundo-preto---5-10844-17103/p,11-04-2022
Calca Moletom Cabeca Dinossauro,"R$ 189,00","83,5% Algodão 16,5% Poliéster Detalhe 97% Algodão 3% Elastano",Meninos,Calça,"Calça de moletom para crianças, com vivo canelado nos tornozelos e no cós regulável por amarração , bolsos, e os desenhos de dinossauros da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/575639-799-1000/510966_17113_1-CALCA-MOLETOM-CABECA-DINOSSAURO.jpg?v=637799517212970000,https://www.afabula.com.br/calca-moletom-cabeca-dinossauro-est-cabeca-dinossauro-fundo-verde-5-10966-17113/p,11-04-2022
Camiseta Silk Boi,"R$ 98,00",100% Algodão,Meninos,Blusa,"Camiseta infantil desenvolvida em tecido 100% algodão , com mangas curtas, e divertido silk boi na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/571395-799-1000/511299_02300_1-CAMISETA-SILK-BOI.jpg?v=637795245153370000,https://www.afabula.com.br/camiseta-silk-boi-amarelo-caju-5-11299-02300/p,11-04-2022
Sunga Igarape,"R$ 98,00",82% Poliamida 18% Elastano Forro 87% Poliamida 13% Elastano,Meninos,Praia,,https://lojafabula.vteximg.com.br/arquivos/ids/569067-799-1000/511011_17117_1-SUNGA-IGARAPE.jpg?v=637795228050730000,https://www.afabula.com.br/sunga-igarape-est-igarape-fundo-verde-5-11011-17117/p,11-04-2022
Camiseta Uv Igarape,"R$ 169,00",82% Poliamida 18% Elastano,Meninos,Praia,"Camiseta infantil com proteção UV , mangas longas, mistura de elastano para priorizar o conforto, detalhe de pespontos em cor contrastante, e os desenhos da estampa Igarapé.",https://lojafabula.vteximg.com.br/arquivos/ids/569194-799-1000/511015_17177_1-CAMISETA-UV-IGARAPE.jpg?v=637795228533230000,https://www.afabula.com.br/camiseta-uv-igarape-est-igarape-verde-5-11015-17177/p,11-04-2022
Camisa Bordada Inv22,"R$ 198,00",100% Algodão,Meninos,Camisa,,https://lojafabula.vteximg.com.br/arquivos/ids/571767-799-1000/511336_0002_1-CAMISA-BORDADA-INV22.jpg?v=637795246539670000,https://www.afabula.com.br/camisa-bordada-inv22-listrado-caju-5-11336-0002/p,11-04-2022
Bermuda Moletom Mateiro,"R$ 159,00","83,5% Algodão 16,5% Poliéster",Meninos,Bermuda,"Blusa preta infantil com mangas curtas franzidas, decote em U, e silk Bananice na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/565968-799-1000/510737_17096_1-BERMUDA-MOLETOM-MATEIRO.jpg?v=637795209378770000,https://www.afabula.com.br/bermuda-moletom-mateiro-est-mateiro-fundo-preto-5-10737-17096/p,11-04-2022
Kit Cueca Dino,"R$ 129,00",100% Algodão Combinação 100% Algodão,Meninos,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/576640-799-1000/510911_17113_1-KIT-CUECA-DINO.jpg?v=637813314171870000,https://www.afabula.com.br/kit-cueca-dino-est-cabeca-dinossauro-verde-5-10911-17113/p,11-04-2022
Camiseta Maxi Costela,"R$ 98,00",100% Algodão,Meninos,Blusa,"Camiseta infantil desenvolvida em tecido 100% algodão , com mangas curtas, acabamento listrado no decote, e os desenhos da estampa Maxi Costela.",https://lojafabula.vteximg.com.br/arquivos/ids/575198-799-1000/511439_17535_1-CAMISETA-MAXI-COSTELA.jpg?v=637798671431100000,https://www.afabula.com.br/camiseta-maxi-costela-est-maxi-costela-fundo-verde-pilar---5-11439-17535/p,11-04-2022
Blusa Silk Patocaxi,"R$ 98,00",Indefinida,Meninos,Blusa,,https://lojafabula.vteximg.com.br/arquivos/ids/569666-799-1000/511098_02306_1-BLUSA-SILK-PATOCAXI.jpg?v=637795230484800000,https://www.afabula.com.br/blusa-silk-patocaxi-verde-pilar-5-11098-02306/p,11-04-2022
Camisa Cazumba,"R$ 198,00",100% Algodão,Meninos,Camisa,"Camisa infantil desenvolvida em tecido 100% algodão com mangas longas, golinha, abotoamento e bolso frontal , pala nas costas, e os desenhos de abacaxis da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/572792-799-1000/510751_17095_1-CAMISA-CAZUMBA.jpg?v=637795260216870000,https://www.afabula.com.br/camisa-cazumba-est-cazumba-fundo-off-5-10751-17095/p,11-04-2022
Camisa Maracana,"R$ 198,00",100% Viscose,Meninos,Camisa,"Camisa infantil desenvolvida em tecido 100% algodão com mangas curtas, golinha, abotoamento e bolso frontal , e os desenhos coloridos da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/572797-799-1000/510753_17099_1-CAMISA-MARACANA.jpg?v=637795260238300000,https://www.afabula.com.br/camisa-maracana-est-maracana-fundo-preto-5-10753-17099/p,11-04-2022
Short Nino Brincantes,"R$ 149,00",100% Poliester,Meninos,Bermuda,,https://lojafabula.vteximg.com.br/arquivos/ids/573123-799-1000/510772_17111_1-SHORT-NINO-BRINCANTES.jpg?v=637795261521030000,https://www.afabula.com.br/short-nino-brincantes-est-brincantes-off-5-10772-17111/p,11-04-2022
Calca Moletom Na Mata,"R$ 159,99",Indefinida,Meninos,Calça,"Calça de modelagem jogger em malha 100% algodão , com cós regulável por amarração, bolsos, ribanas no cós e nos tornozelos, na estampa Na Mata.",https://lojafabula.vteximg.com.br/arquivos/ids/584084-799-1000/512815_0000_1-CALCA-MOLETOM-NA-MATA.jpg?v=637842515692800000,https://www.afabula.com.br/calca-moletom-na-mata-na-mata-5-12815-0000/p,11-04-2022
Bermuda Moletom Jacarinha,"R$ 119,99",Indefinida,Meninos,Bermuda,Bermuda em moletom de algodão não peluciado. Modelagem tradicional com cós de elástico . Braguilha falsa e cadarço. Na estampa Jacarinha,https://lojafabula.vteximg.com.br/arquivos/ids/583395-799-1000/512818_0000_1-BERMUDA-MOLETOM-JACARINHA.jpg?v=637841705869570000,https://www.afabula.com.br/bermuda-moletom-jacarinha-jacarinha_preto-5-12818-0000/p,11-04-2022
Jaqueta Moletom Jacarinha,"R$ 179,99",Indefinida,Meninos,Casaco,"Jaqueta de moletom 100% algodão não peluciado com abertura em zíper e capuz forrado de cadarço funcional, com bolso canguru. Na estampa Jacarinha.",https://lojafabula.vteximg.com.br/arquivos/ids/583394-799-1000/512819_0000_1-JAQUETA-MOLETOM-JACARINHA.jpg?v=637841705868800000,https://www.afabula.com.br/jaqueta-moletom-jacarinha-jacarinha_preto-5-12819-0000/p,11-04-2022
Blusao Moletom Na Mata,"R$ 179,99",Indefinida,Meninos,Casaco,"Moletom 100% algodão não peluciado com capuz forrado, cordão funcional no capuz e detalhe de ilhós para um acabamento especial e bolso canguru frontal. Na estampa Na Mata.",https://lojafabula.vteximg.com.br/arquivos/ids/583416-799-1000/512820_0000_1-BLUSAO-MOLETOM-NA-MATA.jpg?v=637841705952800000,https://www.afabula.com.br/blusao-moletom-na-mata-na-mata-5-12820-0000/p,11-04-2022
Camiseta Malha Pintada,"R$ 69,99",Indefinida,Meninos,Blusa,"Camiseta de manga curta 100% algodão na modelagem comfort, decote em ribana, na estampa Pintadinha.",https://lojafabula.vteximg.com.br/arquivos/ids/583508-799-1000/512824_0000_1-CAMISETA-MALHA-PINTADA.jpg?v=637841706279330000,https://www.afabula.com.br/camiseta-malha-pintada-pintada_off-5-12824-0000/p,11-04-2022
Jardineira Jacarinha,"R$ 199,99",Indefinida,Meninos,Macacão,"Macacão em tecido plano com bolso frontal e embutidos nas pernas, ajuste de fechamento em botões e reguladores nas alças , passantes para cinto no cós e os divertidos desenhos de Jacarés da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/583611-799-1000/512827_0000_1-JARDINEIRA-JACARINHA.jpg?v=637841706675230000,https://www.afabula.com.br/jardineira-jacarinha-jacarinha_preto-5-12827-0000/p,11-04-2022
Pijama Conjunto Dinho,"R$ 198,00",100% Algodão Combinação 100% Algodão,Meninos,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/577368-799-1000/510915_17544_1-PIJAMA-CONJUNTO-DINHO.jpg?v=637813359951830000,https://www.afabula.com.br/pijama-conjunto-dinho-est-dinho-verde-pilar-5-10915-17544/p,11-04-2022
Bermuda Tom Moletom,"R$ 149,00",Indefinida,Meninos,Bermuda,"Bermuda lisa colorida para crianças, com cós regulável por amarração + passadores, e bolsos.",https://lojafabula.vteximg.com.br/arquivos/ids/578266-799-1000/511054_0005_1-BERMUDA-TOM-MOLETOM.jpg?v=637822890096130000,https://www.afabula.com.br/bermuda-tom-moletom-preto-5-11054-0005/p,11-04-2022
Bermuda Tom Moletom,"R$ 149,00",Indefinida,Meninos,Bermuda,"Bermuda lisa colorida para crianças, com cós regulável por amarração + passadores, e bolsos.",https://lojafabula.vteximg.com.br/arquivos/ids/578272-799-1000/511054_02302_1-BERMUDA-TOM-MOLETOM.jpg?v=637822890342200000,https://www.afabula.com.br/bermuda-tom-moletom-azul-yara-5-11054-02302/p,11-04-2022
Lancheira Bicho Do Mato,"R$ 149,00",Indefinida,Meninos,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/581935-799-1000/512342_17096_1-LANCHEIRA-BICHO-DO-MATO.jpg?v=637840675343730000,https://www.afabula.com.br/lancheira-bicho-do-mato-est-mateiro-fundo-preto---5-12342-17096/p,11-04-2022
Camiseta Malha Paredão,"R$ 83,30",100% Algodão Detalhe 97% Algodão 3% Elastano,Meninos,Blusa,,https://lojafabula.vteximg.com.br/arquivos/ids/550586-799-1000/510091_14554_1-CAMISETA-MALHA-PAREDAO.jpg?v=637705341169100000,https://www.afabula.com.br/camiseta-malha-paredao-est-paredao-fundo-colorido-5-10091-14554/p,11-04-2022
Camiseta Silk Aviao,"R$ 129,00",100% Algodão,Meninos,Blusa,,https://lojafabula.vteximg.com.br/arquivos/ids/564562-799-1000/511308_02306_1-CAMISETA-SILK-AVIAO.jpg?v=637794393340170000,https://www.afabula.com.br/camiseta-silk-aviao-verde-pilar-5-11308-02306/p,11-04-2022
Bermuda Moletom Cabeca Dinossauro,"R$ 159,00","83,5% Algodão 16,5% Poliéster",Meninos,Bermuda,"Blusa infantil com decote em U, babado nas mangas, estampa nas costas, e os desenhos coloridos do silk Tamarindo na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/568371-799-1000/510738_17113_1-BERMUDA-MOLETOM-CABECA-DINOSSAURO.jpg?v=637795225529370000,https://www.afabula.com.br/bermuda-moletom-cabeca-dinossauro-est-cabeca-dinossauro-fundo-verde-5-10738-17113/p,11-04-2022
Camiseta Silk Amazonsaurus,"R$ 129,00",100% Algodão,Meninos,Blusa,"Camiseta infantil desenvolvida em tecido 100% algodão , com mangas curtas, e divertido silk de dinossauro.",https://lojafabula.vteximg.com.br/arquivos/ids/567955-799-1000/511293_0013_1-CAMISETA-SILK-AMAZONSAURUS.jpg?v=637795219615230000,https://www.afabula.com.br/camiseta-silk-amazonsaurus-preto-5-11293-0013/p,11-04-2022
Camiseta Silk Cabeça Dinossauro,"R$ 149,00",100% Algodão,Meninos,Blusa,"Camiseta infantil desenvolvida em tecido 100% algodão , com mangas curtas, e divertido silk de dinossauro.",https://lojafabula.vteximg.com.br/arquivos/ids/567947-799-1000/511292_0013_1-CAMISETA-SILK-CABECA-DINOSSAURO.jpg?v=637795219564100000,https://www.afabula.com.br/camiseta-silk-cabeca-dinossauro-preto-5-11292-0013/p,11-04-2022
Camiseta Silk Abacaxi,"R$ 119,00",100% Algodão,Meninos,Blusa,"Camiseta infantil desenvolvida em tecido listrado 100% algodão , com mangas curtas, vivo canelado na gola, e silk de abacaxi na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/571437-799-1000/511301_0024_1-CAMISETA-SILK-ABACAXI.jpg?v=637795245321770000,https://www.afabula.com.br/camiseta-silk-abacaxi-off-white-5-11301-0024/p,11-04-2022
Calça Moletom Brincante,"R$ 189,00","83,5% Algodão 16,5% Poliéster",Meninos,Calça,"Calça de moletom para crianças, com vivo canelado nos tornozelos e no cós regulável por amarração , bolsos, e os desenhos da estampa Brincante.",https://lojafabula.vteximg.com.br/arquivos/ids/567723-799-1000/510967_17111_1-CALCA-MOLETOM-BRINCANTE.jpg?v=637795218259900000,https://www.afabula.com.br/calca-moletom-brincante-est-brincante-fundo-off-5-10967-17111/p,11-04-2022
Camiseta Silk Cazumba,"R$ 129,00",100% Algodão,Meninos,Blusa,"Camiseta infantil desenvolvida em tecido 100% algodão , com mangas curtas, e os desenhos coloridos do silk Cazumba.",https://lojafabula.vteximg.com.br/arquivos/ids/571379-799-1000/511297_02303_1-CAMISETA-SILK-CAZUMBA.jpg?v=637795245099370000,https://www.afabula.com.br/camiseta-silk-cazumba-laranja-guara-5-11297-02303/p,11-04-2022
Calça Moletom Listra Lateral,"R$ 179,00",Indefinida,Meninos,Calça,,https://lojafabula.vteximg.com.br/arquivos/ids/573779-799-1000/511068_02306_1-CALCA-MOLETOM-LISTRA-LATERAL.jpg?v=637795264015100000,https://www.afabula.com.br/calca-moletom-listra-lateral-verde-pilar-5-11068-02306/p,11-04-2022
Camiseta Silk Jacare e o Bicho,"R$ 69,99",Indefinida,Meninos,Blusa,"Camiseta meia manga 100% algodão na modelagem regular, decote em ribana e silk Jacaré na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/583579-799-1000/512825_0300_1-CAMISETA-SILK-JACARE-E-O-BICHO.jpg?v=637841706570300000,https://www.afabula.com.br/camiseta-silk-jacare-e-o-bicho-verde-5-12825-0300/p,11-04-2022
Camiseta Malha Brincante,"R$ 98,00",100% Algodão,Meninos,Blusa,,https://lojafabula.vteximg.com.br/arquivos/ids/577356-799-1000/510874_17111_1-CAMISETA-MALHA-BRINCANTE.jpg?v=637813359914470000,https://www.afabula.com.br/camiseta-malha-brincante-est-brincante-off-5-10874-17111/p,11-04-2022
Casaco Moletom Brincante,"R$ 198,00","83,5% Algodão 16,5% Poliéster",Meninos,Casaco,,https://lojafabula.vteximg.com.br/arquivos/ids/573758-799-1000/511055_17111_1-CASACO-MOLETOM-BRINCANTE.jpg?v=637795263920430000,https://www.afabula.com.br/casaco-moletom-brincante-est-brincante-fundo-off-5-11055-17111/p,11-04-2022
Body Satelite,"R$ 139,00",Indefinida,Meninas,Blusa / Bata,"Body infantil com babado nas mangas, abotoamento no entrepernas e no recorte das costas , e os desenhos do silk Satélite na parte frontal",https://lojafabula.vteximg.com.br/arquivos/ids/521268-799-1000/510006_0013_1-BODY-SATELITE.jpg?v=637582734539930000,https://www.afabula.com.br/body-satelite-preto-5-10006-0013/p,11-04-2022
Colar Abunazinha,"R$ 89,00",Indefinida,Meninas,Acessório,"Moda é pra brincar! O colar vem com miçangas coloridas, no acessório feito com cadarço ajustável . Combine e misture com suas peças favoritas!",https://lojafabula.vteximg.com.br/arquivos/ids/549514-799-1000/509675_0000_1-COLAR-ABUNAZINHA.jpg?v=637704252218830000,https://www.afabula.com.br/colar-abunazinha-colorido-5-09675-0000/p,11-04-2022
Colar Sapo,"R$ 89,00",Indefinida,Meninas,Acessório,"Moda é pra brincar! O colar vem com divertido pingente de sapo e miçangas coloridas, no acessório feito com cadarço ajustável . Combine e misture com suas peças favoritas!",https://lojafabula.vteximg.com.br/arquivos/ids/541538-799-1000/509682_0000_1-COLAR-SAPO.jpg?v=637649118610530000,https://www.afabula.com.br/colar-sapo-colorido-5-09682-0000/p,11-04-2022
Kit Tic-Tac Solar,"R$ 79,00",Indefinida,Meninas,Acessório,"Kit colorido de tic tac com pompom e formato de sol, para combinar com suas roupas preferidas!",https://lojafabula.vteximg.com.br/arquivos/ids/542590-799-1000/509756_0000_1-KIT-TIC-TAC-SOLAR.jpg?v=637649128791770000,https://www.afabula.com.br/kit-tic-tac-solar-colorido-5-09756-0000/p,11-04-2022
Short Vichy Xadrez,"R$ 159,00",100% Algodão,Meninas,Saia / Short,"Short infantil, desenvolvido em vichy 100% algodão . O modelo vem com preguinhas frontais, bolsos, passadores, abotoamento no cós, e os bordados coloridos na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/542303-799-1000/509735_8229_1-SHORT-VICHY-XADREZ.jpg?v=637649127063430000,https://www.afabula.com.br/short-vichy-xadrez-bege-off-5-09735-8229/p,11-04-2022
Kit Joinha Mil Coisas,"R$ 179,00",Indefinida,Meninas,Acessório,"Kit jóias infantil, com pulseira e colar de miçangas coloridas em formatos divertidos. Para presentear e combinar com as roupas favoritas!",https://lojafabula.vteximg.com.br/arquivos/ids/541535-799-1000/509678_0000_1-KIT-JOINHA-MIL-COISAS.jpg?v=637649118584530000,https://www.afabula.com.br/kit-joinha-mil-coisas-colorido-5-09678-0000/p,11-04-2022
Blusa Bordado Frutas,"R$ 149,00",100% Algodão,Meninas,Blusa / Bata,"Blusa infantil desenvolvida em tecido 100% algodão , com babado nas mangas e no barrado, com estampa de vichy",https://lojafabula.vteximg.com.br/arquivos/ids/548143-799-1000/510024_0024_1-BLUSA-BORDADO-FRUTAS.jpg?v=637684578091700000,https://www.afabula.com.br/blusa-bordado-frutas-off-white-5-10024-0024/p,11-04-2022
Sandália Alegrinha,"R$ 339,00",Indefinida,Meninas,Calçado,"Sandália infantil com tiras transparentes, vivos coloridos, fecho por velcro , e solado plataforma de borracha.",https://lojafabula.vteximg.com.br/arquivos/ids/525566-799-1000/509979_0000_1-SANDALIA-ALEGRINHA.jpg?v=637642296564970000,https://www.afabula.com.br/sandalia-alegrinha-colorido-5-09979-0000/p,11-04-2022
Bata Mangas Babado Oxford,"R$ 159,00",100% Algodão,Meninas,Blusa / Bata,"Bata colorida infantil, desenvolvida em tecido 100% algodão . O modelo soltinho vem com decote v, e babado aplicado nas mangas.",https://lojafabula.vteximg.com.br/arquivos/ids/537411-799-1000/509409_02000_1-BATA-MANGAS-BABADO-OXFORD.jpg?v=637649038932300000,https://www.afabula.com.br/bata-mangas-babado-oxford-rosa-sonho-5-09409-02000/p,11-04-2022
Arco Orelhinha Onça,"R$ 119,00",100% Algodão,Meninas,Acessório,"Arco infantil desenvolvido em tecido 100% algodão com estampa de Onça, detalhe de orelhinhas e costuras em cor vibrante.",https://lojafabula.vteximg.com.br/arquivos/ids/539597-799-1000/509545_14003_1-ARCO-ORELHINHA-ONCA.jpg?v=637649055546100000,https://www.afabula.com.br/arco-orelhinha-onca-est-pele-fundo-laranja-murici-5-09545-14003/p,11-04-2022
Top Sol Feliz,"R$ 198,00",Indefinida,Meninas,Blusa / Bata,"Top com alças largas, decote alto, estampa de sol e estrelas com detalhe de paetês , e franjas de fitas decorativas coloridas para os braços, aplicadas nos ombos, indo até os punhos com elástico. Parceiro da brincadeira e da fantasia!",https://lojafabula.vteximg.com.br/arquivos/ids/525669-799-1000/509846_0000_1-TOP-SOL-FELIZ.jpg?v=637642304801000000,https://www.afabula.com.br/top-sol-feliz-colorido-5-09846-0000/p,11-04-2022
Fantasia Nhac,"R$ 259,00",Indefinida,Meninas,Fantasia,,https://lojafabula.vteximg.com.br/arquivos/ids/543939-799-1000/509837_0000_1-FANTASIA-NHAC.jpg?v=637655104463230000,https://www.afabula.com.br/fantasia-nhac-colorido-5-09837-0000/p,11-04-2022
Calça Moletom Faixa Coisas,"R$ 219,00",Indefinida,Meninas,Calça,"Calça de moletom para crianças, com cós regulável por amarração, bolsos, e faixa coloridas nas laterais",https://lojafabula.vteximg.com.br/arquivos/ids/544092-799-1000/510035_02003_1-CALCA-MOLETOM-FAIXA-COISAS.jpg?v=637655105336130000,https://www.afabula.com.br/calca-moletom-faixa-coisas-laranja-murici-5-10035-02003/p,11-04-2022
Fantasia Onça,"R$ 259,00",Indefinida,Meninas,Fantasia,,https://lojafabula.vteximg.com.br/arquivos/ids/543930-799-1000/509752_0000_1-FANTASIA-ONCA.jpg?v=637655104392470000,https://www.afabula.com.br/fantasia-onca-colorido-5-09752-0000/p,11-04-2022
Colar Cocorico,"R$ 98,00",Indefinida,Meninas,Acessório,"Moda é pra brincar! O colar Cocoricó vem com divertido pingente de galinha e miçangas coloridas, no acessório feito com cadarço ajustável",https://lojafabula.vteximg.com.br/arquivos/ids/544501-799-1000/509680_0000_1-COLAR-COCORICO.jpg?v=637667288610100000,https://www.afabula.com.br/colar-cocorico-colorido-5-09680-0000/p,11-04-2022
Kit Anel Frutífera,"R$ 119,00",Indefinida,Meninas,Acessório,"Kit com dois anéis coloridos para crianças, em formato de Frutinhas",https://lojafabula.vteximg.com.br/arquivos/ids/549406-799-1000/509684_0000_1-KIT-ANEL-FRUTIFERA.jpg?v=637704243103470000,https://www.afabula.com.br/kit-anel-frutifera-colorido-5-09684-0000/p,11-04-2022
Mini Melissa Cloud Slide + Fabula Inf,"R$ 149,90",Indefinida,Meninos,Calçado,Sandália infantil da parceria Fábula + Mini Melissa. O calçado de plástico colorido vem com aplicação divertida na parte frontal. Para brincar de vestir!,https://lojafabula.vteximg.com.br/arquivos/ids/544742-799-1000/511520_02001_1-MINI-MELISSA-CLOUD-SLIDE---FABULA-INF.jpg?v=637672402257070000,https://www.afabula.com.br/mini-melissa-cloud-slide-fabula-inf-amarelo-solar-5-11520-02001/p,11-04-2022
Mini Melissa Cloud Slide + Fábula Inf,"R$ 149,90",Indefinida,Meninas,Calçado,Sandália para bebês da parceria Fábula + Mini Melissa. O calçado de plástico colorido vem com aplicação divertida de cobra. Para brincar de vestir!,https://lojafabula.vteximg.com.br/arquivos/ids/544751-799-1000/511507_02004_1-MINI-MELISSA-CLOUD-SLIDE---FABULA-INF.jpg?v=637672402349900000,https://www.afabula.com.br/mini-melissa-cloud-slide-fabula-inf-turquesa-barbados-5-11507-02004/p,11-04-2022
Estojo Onça,"R$ 69,00",Indefinida,Meninas,Acessório,Estojo cilíndrico com zíper e estampa de Onça .,https://lojafabula.vteximg.com.br/arquivos/ids/548043-799-1000/511493_15181_1-ESTOJO-ONCA.jpg?v=637681058676830000,https://www.afabula.com.br/estojo-onca-est-grrrl-fundo-amarelo-solar-5-11493-15181/p,11-04-2022
Mochila Sol,"R$ 219,00",Indefinida,Meninas,Acessório,"Mochila infantil com formato divertido de sol colorido, estampa Arco ìris nas costas, fecho por zíper e alças reguláveis .",https://lojafabula.vteximg.com.br/arquivos/ids/547983-799-1000/511476_15182_1-MOCHILA-SOL.jpg?v=637681040724770000,https://www.afabula.com.br/mochila-sol-est-arco-iris-fundo-turquesa-barbados-5-11476-15182/p,11-04-2022
Short Xadrex Lurex,"R$ 169,00",99% Algodão 1% Poliéster,Meninas,Saia / Short,"Short infantil de lurex xadrez com cós de elástico regulável por amarração , e recorte com babado aplicado.",https://lojafabula.vteximg.com.br/arquivos/ids/561451-799-1000/510608_0023_1-SHORT-XADREX-LUREX.jpg?v=637741476195330000,https://www.afabula.com.br/short-xadrex-lurex-xadrez-colorido-5-10608-0023/p,11-04-2022
Colar Bananica,"R$ 98,00",Indefinida,Meninas,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/571529-799-1000/511315_0000_1-COLAR-BANANICA.jpg?v=637795245673570000,https://www.afabula.com.br/colar-bananica-colorido-5-11315-0000/p,11-04-2022
