name,price,composition,material-sum,age,category,sub_category,description,img_url,url,scrapped-at
Camiseta Lupo Protection,"175,90",6% elastano 94% poliamida,1.0,Adulto,Outlet,Camisetas,"Para as mulheres que são movidas pela aventura, a Lupo apresenta uma das melhores opções de camisetas com proteção UV do mercado A T Shirt Lupo Feminina Uv 50 Protection garante um caimento perfeito e proteção contra os raios solares. Disponíveis nas cores rosa, verde água e preto, a camiseta Lupo UV 50 foi pensada no conforto e bem estar das nossas clientes. Feita de 94% de poliamida e 6% de elastano, espere muita elasticidade para aproveitar ao máximo os seus exercícios físicos Composição: 94% Poliamida, 6% Elastano",https://lupo.vteximg.com.br/arquivos/ids/179126-500-500/71610-001-9990.jpg?v=636674994365770000,https://www.lupo.com.br/camiseta-lupo-af-protection-71610-001/p,12-04-2022
Cinta Loba Slim,"143,90",14% elastano 86% poliamida,1.0,Adulto,Atributos,Bermuda/Short Slim,"Composição: 86%, Poliamida, 14%, Elastano",https://lupo.vteximg.com.br/arquivos/ids/180086-500-500/LUPO-LINGERIE-611207.jpg?v=636688179190670000,https://www.lupo.com.br/cinta-loba-slim-47182-001/p,12-04-2022
Blusa Loba Cotton Trico,"193,90",12% poliamida 6% elastano 82% algodão,1.0,Adulto,Blusas,Blusa,"Composição: 82%, Algodão, 12%, Poliamida, 6%, Elastano",https://lupo.vteximg.com.br/arquivos/ids/181790-500-500/LUPO-LINGIERIE-713551.jpg?v=636729463079830000,https://www.lupo.com.br/blusa-loba-cotton-trico-45096-001/p,12-04-2022
Calça Loba Legging Jeans,"156,90",25% poliester 6% elastano 69% algodao,1.0,Adulto,Meias-Calças,Legging,"Composição: 25% Poliester , 6% Elastano , 69% Algodao",https://lupo.vteximg.com.br/arquivos/ids/167608-500-500/41845-001-2894.jpg?v=636325186665930000,https://www.lupo.com.br/calca-loba-af-legging-jeans-41845-001/p,12-04-2022
Meia Calça Loba Opaca Microfibra Fio 60,"31,90",8% elastano 92% poliamida,1.0,Adulto,Meias-Calças,Opaca,"Composição: 92% Poliamida , 8% Elastano",https://lupo.vteximg.com.br/arquivos/ids/180076-500-500/05825-002.jpg?v=636688156667230000,https://www.lupo.com.br/meia-calca-loba-af-opaca-fio-60-05825-002/p,12-04-2022
Meia Loba Mini Lu 3/4 Opaca Fio 20,"16,90",8% elastano 92% poliamida,1.0,Adulto,Meias,Soquetes,"Composição: 92% Poliamida, 8% Elastano",https://lupo.vteximg.com.br/arquivos/ids/185661-500-500/05550-001.jpg?v=636906794046430000,https://www.lupo.com.br/meia-3-4-loba-mini-lu-af-opaca-05550-001/p,12-04-2022
Meia Lupo Adulto - Kit C/ 3 Unidades,"50,90",23% poliamida 3% outra 74% algodao,1.0,Adulto,Meias,Soquetes,"Composição: 3% Outra Fibra, 23% Poliamida, 74% Algodao",https://lupo.vteximg.com.br/arquivos/ids/185695-500-500/04570-089-0933-A.jpg?v=636915363797370000,https://www.lupo.com.br/meia-lupo-af-kit3-04570-089/p,12-04-2022
Meia Refinata -  3/4  - Tamanho: 10 | Cor: Grafite | Calçados: 36 a 38,"54,90",2% elastano 98% poliamida,1.0,Adulto,Meias,Clássicas,"Composição: 98% Poliamida , 2% Elastano",https://lupo.vteximg.com.br/arquivos/ids/182326-500-500/01441-002-8870.jpg?v=636868928409100000,https://www.lupo.com.br/meia-lupo-am-conforto-3-4-01441-002/p,12-04-2022
Meia Pé Por Pé - Kit com 2 Pares  - Tamanho: U | Cor: Sortida | Calçado: 26 a 35,"43,90",3% elastano 97% poliamida,1.0,Infantil,Meias,Uau,"Composição: 97% Poliamida, 3% Elastano Calcanhar Verdadeiro Cano Longo",https://lupo.vteximg.com.br/arquivos/ids/192828-500-500/12000-0880901.jpg?v=637795211312030000,https://www.lupo.com.br/meia-pe-por-pe-ku-lupo-uau-kit2-12000-0880901/p,12-04-2022
Cueca Lupo Samba Canção com abertura,"73,90",100% algodão,1.0,Adulto,Cuecas,Samba Canção,Composição: 100% Algodão,https://lupo.vteximg.com.br/arquivos/ids/193017-500-500/00650-002_BRANCO_2391.jpg?v=637841522409430000,https://www.lupo.com.br/cueca-lupo-am-samba-cancao-c-abert-00650-002/p,12-04-2022
Bermuda Lupo LS Bike,"356,90",3% poliester 5% elastano 92% poliamida,1.0,Adulto,Lupo Sport,Bermudas,"Composição: 92% Poliamida, 5% Elastano, 3% Poliester",https://lupo.vteximg.com.br/arquivos/ids/193052-500-500/70063-002-4530.jpg?v=637843348073900000,https://www.lupo.com.br/bermuda-lupo-am-ls-bike-70063-002/p,12-04-2022
Meia Calça Lobinha Legging,"38,90",21% poliamida 3% outra 76% algodão,1.0,Infantil,Meias-Calças,Legging,"Composição: 76% Algodão, 21% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/193025-500-500/02600-038-5430.jpg?v=637842395264770000,https://www.lupo.com.br/meia-calca-lobinha-kf-legging-02600-038/p,12-04-2022
Camiseta Lupo LS Bike II,"389,90",5% elastano 86% poliamida 9% poliester,1.0,Adulto,Lupo Sport,Camisetas,"Composição: 86% Poliamida, 9% Poliester, 5% Elastano",https://lupo.vteximg.com.br/arquivos/ids/193058-500-500/70695-002-4530--2-.jpg?v=637843350631970000,https://www.lupo.com.br/camiseta-lupo-am-ls-bike-ii-70695-002/p,12-04-2022
Bermuda Lupo LS Bike Pocket,"333,90",3% poliester 5% elastano 92% poliamida,1.0,Adulto,Lupo Sport,Bermudas,"Composição: 92% Poliamida, 5% Elastano, 3% Poliester",https://lupo.vteximg.com.br/arquivos/ids/192885-500-500/71346-002-5670.jpg?v=637808243131000000,https://www.lupo.com.br/bermuda-lupo-af-ls-bike-pocket-71346-002/p,12-04-2022
Meia 3/4 Lupo,"30,90",29% poliamida 3% outra 68% algodao,1.0,Adulto,Meias,Soquetes,"Composição: 68% Algodao, 29% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192518-500-500/04450-031-5810.jpg?v=637599825737530000,https://www.lupo.com.br/meia-34-lupo-af-04450-031/p,12-04-2022
Meia Lupo c/ Joelheira - Kit com 2 Pares,"38,90",2% outras 24% poliamida 74% algodao,1.0,Baby,Meias,Com Solado,"Composição: 74% Algodao, 24% Poliamida, 2% Outras Fibras",https://lupo.vteximg.com.br/arquivos/ids/192322-500-500/10015-010-2860-joelheira.jpg?v=637467759448430000,https://www.lupo.com.br/meia-lupo-bu-c-joelheira-10015-010/p,12-04-2022
Camiseta Lupo Running,"138,90",100% poliamida,1.0,Adulto,Outlet,Camisetas,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/193067-500-500/71688-001-5940.jpg?v=637844367374370000,https://www.lupo.com.br/camiseta-lupo-af-running-71688-001/p,12-04-2022
Camiseta Lupo Seamless Free,"202,90",100% poliamida,1.0,Adulto,Outlet,Camisetas,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/192872-500-500/70705-001-2721.jpg?v=637808231505400000,https://www.lupo.com.br/camiseta-lupo-am-seamless-free-70705-001/p,12-04-2022
Camiseta Lupo Seamless Mescla,"214,90",34% poliester 66% poliamida,1.0,Adulto,Lupo Sport,Camisetas,"Composição: 66% Poliamida, 34% Poliester",https://lupo.vteximg.com.br/arquivos/ids/193037-500-500/70696-001-2660--7-.jpg?v=637842427855370000,https://www.lupo.com.br/camiseta-lupo-am-seamless-mescla-70696-001/p,12-04-2022
Meia Lupo Antiderrapante,"21,90",3% outra 46% poliamida 51% algodao,1.0,Baby,Meias,Com Solado,"Composição: 51% Algodao, 46% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192280-500-500/02123-036-8410.jpg?v=637467758464800000,https://www.lupo.com.br/meia-lupo-bf-antiderrap--02123-036/p,12-04-2022
Meia Lupo Recém Nascido.,"18,90",3% outra 46% poliamida 51% algodao,1.0,Baby,Meias,Soquetes,"Composição: 51% Algodao, 46% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192275-500-500/02011-068-5430.jpg?v=637467758388870000,https://www.lupo.com.br/meia-lupo-bf-recem-nasc--02011-068/p,12-04-2022
Meia Lupo Antiderrapante,"21,90",3% outra 44% poliamida 53% algodao,1.0,Baby,Meias,Com Solado,"Composição: 53% Algodao, 44% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192263-500-500/02123-035-8230.jpg?v=637467758185700000,https://www.lupo.com.br/meia-lupo-bm-antiderrap--02123-035/p,12-04-2022
Bermuda Lupo Pocket,"166,90",4% elastano 96% poliamida,1.0,Adulto,Lupo Sport,Bermudas,"Composição: 96% Poliamida, 4% Elastano",https://lupo.vteximg.com.br/arquivos/ids/192262-500-500/71351-001-8870-detalhe.png?v=637467758116630000,https://www.lupo.com.br/bermuda-lupo-af-pocket-71351-001/p,12-04-2022
Top Lupo Long II,"127,90",7% elastano 93% poliamida,1.0,Adulto,Lupo Sport,Top,"Composição: 93% Poliamida, 7% Elastano",https://lupo.vteximg.com.br/arquivos/ids/192401-500-500/71825-001-3721.png?v=637551222024430000,https://www.lupo.com.br/top-lupo-af-long-ii-71825-001/p,12-04-2022
Meia Lupo Laco,"15,90",23% poliamida 3% outra 74% algodao,1.0,Baby,Meias,Soquetes,"Composição: 74% Algodao, 23% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192149-500-500/02052-010-8120.jpg?v=637467752798730000,https://www.lupo.com.br/meia-lupo-bf-laco-02052-010/p,12-04-2022
Meia Lupo Recém Nascido,"18,90",3% outra 46% poliamida 51% algodao,1.0,Baby,Meias,Soquetes,"Composição: 51% Algodao, 46% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192146-500-500/02011-067-8020.jpg?v=637467752761970000,https://www.lupo.com.br/meia-lupo-bm-recem-nasc--02011-067/p,12-04-2022
Camiseta Lupo Regata Print,"151,90",100% poliamida,1.0,Adulto,Outlet,Camisetas,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/192142-500-500/77035-001-0680.png?v=637467752626970000,https://www.lupo.com.br/camiseta-lupo-af-regata-tie-77035-001/p,12-04-2022
MeiaCalca Lobinha KF,"43,90",3% outra 32% poliamida 65% algodao,1.0,Infantil,Meias-Calças,Fashion,"Composição: 65% Algodao, 32% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192132-500-500/02615-049-9990.jpg?v=637467752070000000,https://www.lupo.com.br/meia-calca-lobinha-kf-02615-049/p,12-04-2022
MeiaCalca Lobinha Legging,"38,90",3% outra 35% poliamida 62% algodao,1.0,Infantil,Meias-Calças,Legging,"Composição: 62% Algodao, 35% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/192128-500-500/02600-036-8020.jpg?v=637467752036070000,https://www.lupo.com.br/meia-calca-lobinha-kf-legging-02600-036/p,12-04-2022
Camiseta Lupo Color UV,"99,90",100% poliamida,1.0,Infantil,Lupo Sport,Camisetas,"Com a Camiseta Lupo Color, seu filho fica ainda mais protegido contra os raios solares nos dias de lazer e diversão ao sol. Com proteção UV50 , a Camiseta Infantil Lupo é feita com tecido biodegradável de poliamida, o que reduz o tempo de decomposição da peça quando comparada sa poliamida convencional, mas sem deixar de garantir um toque macio, alta respirabilidade, conforto e muito estilo para os pequenos. Composição: 100% Poliamida",https://lupo.vteximg.com.br/arquivos/ids/192110-500-500/77095-001-8730.jpg?v=637467751770400000,https://www.lupo.com.br/camiseta-lupo-ku-color-uv-77095-001/p,12-04-2022
Meia Lupo Urban,"35,90",19% poliamida 2% elastano 79% algodão,1.0,Adulto,Meias,Urban,"Composição: 79% Algodão, 19% Poliamida, 2% Elastano",https://lupo.vteximg.com.br/arquivos/ids/191885-500-500/16903-003-1120.jpg?v=637467747285500000,https://www.lupo.com.br/meia-lupo-urban-16903-003/p,12-04-2022
Meia Lupo Sapatilha Antiderrapante,"37,90",11% poliamida 2% outra 87% algodão,1.0,Baby,Meias,Com Solado,"Composição: 87% Algodão, 11% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191832-500-500/04945-056-9990.jpg?v=637467746609370000,https://www.lupo.com.br/meia-lupo-sapatilha-antiderrapante-04945-056/p,12-04-2022
Meia Lupo,"13,90",24% poliamida 3% outra 73% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 73% Algodão, 24% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191811-500-500/04595-002-5100.jpg?v=637467746347000000,https://www.lupo.com.br/meia-lupo-04595-002/p,12-04-2022
Meia Lupo,"15,90",28% poliamida 3% outra 69% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 69% Algodão, 28% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191740-500-500/04535-260-1120.jpg?v=637467745672000000,https://www.lupo.com.br/meia-lupo-04535-260/p,12-04-2022
Meia Lupo,"15,90",22% poliamida 4% outra 74% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 74% Algodão, 22% Poliamida, 4% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191735-500-500/04535-258-2690.jpg?v=637467745630430000,https://www.lupo.com.br/meia-lupo-04535-258/p,12-04-2022
Meia Lupo,"15,90",26% poliamida 3% outra 71% algodão,1.0,Adulto,Meias,Soquetes,"Composição: 71% Algodão, 26% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191733-500-500/04535-256-9990.jpg?v=637467745612000000,https://www.lupo.com.br/meia-lupo-04535-256/p,12-04-2022
Meia Lupo Sport,,22% poliamida 3% outra 75% algodão,1.0,Infantil,Meias,Esportivas,"Composição: 75% Algodão, 22% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191679-500-500/02727-003-1130.jpg?v=637467745078830000,https://www.lupo.com.br/meia-lupo-sport-02727-003/p,12-04-2022
Meia Lupo,"15,90",26% poliamida 3% outra 71% algodão,1.0,Infantil,Meias,Soquetes,"Composição: 71% Algodão, 26% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191563-500-500/02630-224-9970.jpg?v=637467743636400000,https://www.lupo.com.br/meia-lupo-02630-224/p,12-04-2022
Meia Lupo,"15,90",3% outra 34% poliamida 63% algodão,1.0,Infantil,Meias,Soquetes,"Composição: 63% Algodão, 34% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191545-500-500/02630-222-4582.jpg?v=637467743330600000,https://www.lupo.com.br/meia-lupo-02630-222/p,12-04-2022
Meia Disney Frozen 2,"22,90",,0.0,Infantil,Meias,Soquetes,,https://lupo.vteximg.com.br/arquivos/ids/191480-500-500/02395-007-2140.jpg?v=637467742390230000,https://www.lupo.com.br/meia-disney-frozen-2-02395-007/p,12-04-2022
Meia Disney Marie,"18,90",,0.0,Infantil,Meias,Soquetes,,https://lupo.vteximg.com.br/arquivos/ids/191441-500-500/02300-236-1120.jpg?v=637467741674300000,https://www.lupo.com.br/meia-disney-marie-02300-236/p,12-04-2022
Meia Disney Antiderrapante,"21,90",,0.0,Baby,Meias,Com Solado,,https://lupo.vteximg.com.br/arquivos/ids/191394-500-500/02190-034-2410.jpg?v=637467740887430000,https://www.lupo.com.br/meia-disney-antiderrapante-02190-034/p,12-04-2022
Meia Disney Marie,"17,90",,0.0,Baby,Meias,Soquetes,,https://lupo.vteximg.com.br/arquivos/ids/191373-500-500/02088-129-5370.jpg?v=637467740576670000,https://www.lupo.com.br/meia-disney-marie-02088-129/p,12-04-2022
Meia Lupo,"15,90",3% outra 46% poliamida 51% algodão,1.0,Baby,Meias,Soquetes,"Composição: 51% Algodão, 46% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191362-500-500/02038-023-2060.jpg?v=637467740385300000,https://www.lupo.com.br/meia-lupo-02038-023/p,12-04-2022
Meia Lupo,"15,90",3% outra 35% poliamida 62% algodão,1.0,Baby,Meias,Soquetes,"Composição: 62% Algodão, 35% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191361-500-500/02038-022-5410.jpg?v=637467740364870000,https://www.lupo.com.br/meia-lupo-02038-022/p,12-04-2022
Meia Lupo,"15,90",3% outra 31% poliamida 66% algodão,1.0,Baby,Meias,Soquetes,"Composição: 66% Algodão, 31% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191337-500-500/02000-329-4290.jpg?v=637467740058130000,https://www.lupo.com.br/meia-lupo-02000-329/p,12-04-2022
Meia Lupo,"15,90",3% outra 36% poliamida 61% algodão,1.0,Baby,Meias,Soquetes,"Composição: 61% Algodão, 36% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191328-500-500/02000-327-1120.jpg?v=637467739979030000,https://www.lupo.com.br/meia-lupo-02000-327/p,12-04-2022
Meia Lupo,"15,90",3% outra 45% poliamida 52% algodão,1.0,Baby,Meias,Soquetes,"Composição: 52% Algodão, 45% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191310-500-500/02000-325-0860.jpg?v=637467739825030000,https://www.lupo.com.br/meia-lupo-02000-325/p,12-04-2022
Meia Lupo,"15,90",3% outra 40% poliamida 57% algodão,1.0,Baby,Meias,Soquetes,"Composição: 57% Algodão, 40% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191305-500-500/02000-324-5110.jpg?v=637467739776030000,https://www.lupo.com.br/meia-lupo-02000-324/p,12-04-2022
Meia Lupo,"15,90",3% outra 39% poliamida 58% algodão,1.0,Baby,Meias,Soquetes,"Composição: 58% Algodão, 39% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191295-500-500/02000-323-1120.jpg?v=637467739677570000,https://www.lupo.com.br/meia-lupo-02000-323/p,12-04-2022
Meia Lupo,"15,90",22% poliamida 3% outra 75% algodão,1.0,Baby,Meias,Soquetes,"Composição: 75% Algodão, 22% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191268-500-500/02000-317-1120.jpg?v=637467739336400000,https://www.lupo.com.br/meia-lupo-02000-317/p,12-04-2022
Meia Lupo,"15,90",3% outra 48% poliamida 49% algodão,1.0,Baby,Meias,Soquetes,"Composição: 49% Algodão, 48% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191256-500-500/02000-315-1120.jpg?v=637467739208030000,https://www.lupo.com.br/meia-lupo-02000-315/p,12-04-2022
Meia Lupo,"15,90",3% outra 48% poliamida 49% algodão,1.0,Baby,Meias,Soquetes,"Composição: 49% Algodão, 48% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191248-500-500/02000-314-1140.jpg?v=637467739032070000,https://www.lupo.com.br/meia-lupo-02000-314/p,12-04-2022
Meia Lupo,"15,90",3% outra 45% poliamida 52% algodão,1.0,Baby,Meias,Soquetes,"Composição: 52% Algodão, 45% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191245-500-500/02000-313-1140.jpg?v=637467738986500000,https://www.lupo.com.br/meia-lupo-02000-313/p,12-04-2022
Meia Lupo,"15,90",3% outra 38% poliamida 59% algodão,1.0,Baby,Meias,Soquetes,"Composição: 59% Algodão, 38% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191214-500-500/02000-310-1120.jpg?v=637467738477170000,https://www.lupo.com.br/meia-lupo-02000-310/p,12-04-2022
Meia Lupo Sportwear,"23,90",17% poliamida 2% outra 81% algodão,1.0,Adulto,Meias,Sportwear,"Composição: 81% Algodão, 17% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191185-500-500/01210-194-7890.jpg?v=637467738156970000,https://www.lupo.com.br/meia-lupo-sportwear-01210-194/p,12-04-2022
Meia Lupo Sportwear,"23,90",2% outra 22% poliamida 76% algodão,1.0,Adulto,Meias,Sportwear,"Composição: 76% Algodão, 22% Poliamida, 2% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191170-500-500/01210-190-4430.jpg?v=637467737989370000,https://www.lupo.com.br/meia-lupo-sportwear-01210-190/p,12-04-2022
Cueca Lupo Boxer,,5% elastano 95% algodão,1.0,Adulto,Cuecas,Boxer,"Composição: 95% Algodão, 5% Elastano",https://lupo.vteximg.com.br/arquivos/ids/191087-500-500/00784-019-1110.jpg?v=637467737069870000,https://www.lupo.com.br/cueca-lupo-boxer-00784-019/p,12-04-2022
